This	March 1, 2015	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE GIRL ON THE TRAIN, by Paula Hawkins. (Riverhead.) A psychological	1	5
""	thriller set in London is full of complications and betrayals.		
""			
2	ALL THE LIGHT WE CANNOT SEE, by Anthony Doerr. (Scribner.) The lives of a	2	41
""	blind French girl and a gadget-obsessed German boy before and during World		
""	War II.		
""			
3	OBSESSION IN DEATH, by J. D. Robb. (Putnam.) A murderer is obsessed with	--	1
""	Lt. Eve Dallas; by Nora Roberts, writing pseudonymously.		
""			
4	A SPOOL OF BLUE THREAD, by Anne Tyler. (Knopf.) Four generations of a	--	1
""	family are drawn to a house in the Baltimore suburbs.		
""			
5	THE NIGHTINGALE, by Kristin Hannah. (St. Martin's.) Two sisters in World War II	3	2
""	France: one struggling to survive in the countryside, the other joining the		
""	Resistance in Paris.		
""			
6	TRIGGER WARNING, by Neil Gaiman. (Morrow/HarperCollins.) Stories and	4	2
""	poems about the power of imagination.		
""			
7	MOTIVE, by Jonathan Kellerman. (Ballantine.) The Los Angeles psychologist-	--	1
""	detective Alex Delaware and Milo Sturgis, a homicide cop, realize that the murder		
""	they’re investigating was committed by a serial killer.		
""			
8	PRIVATE VEGAS, by James Patterson and Maxine Paetro. (Little, Brown.) Jack	5	3
""	Morgan, the head of an investigative firm, uncovers a murder ring in Las Vegas.		
""			
9	GRAY MOUNTAIN, by John Grisham. (Doubleday.) In a small Virginia town, a	6	17
""	downsized Wall Street lawyer becomes involved in litigation against the mining		
""	industry.		
""			
10	TWELVE DAYS, by Alex Berenson. (Putnam.) The former C.I.A. operative John	--	1
""	Wells discovers a plot to trick the president into invading Iran.		
""			
11	BLOOD INFERNAL, by James Rollins. (Morrow/HarperCollins.) The final book in	--	1
""	the Order of the Sanguines trilogy.		
""			
12	CRASH AND BURN, by Lisa Gardner. (Dutton.) The investigation of an accident in	7	2
""	New Hampshire leads to the discovery of a string of crimes.		
""			
13	SAINT ODD, by Dean Koontz. (Bantam.) In the conclusion to the Odd Thomas	8	5
""	series, Odd returns home to small-town California to meet one last challenge.		
""			
14	FUNNY GIRL, by Nick Hornby. (Riverhead.) A beauty queen who idolizes Lucille	9	2
""	Ball becomes the star of a hit BBC program in this novel about television in the		
""	1960s.		
This	March 1, 2015	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	BEING MORTAL, by Atul Gawande. (Metropolitan/Holt.) The surgeon and New	1	19
""	Yorker writer considers how doctors fail patients at the end of life, and offers		
""	suggestions for how they can do better; the subject of a PBS documentary.		
""			
2	KILLING PATTON, by Bill O'Reilly and Martin Dugard. (Holt.) The host of “The	2	21
""	O’Reilly Factor” recounts the death of Gen. George S. Patton in December 1945.		
""			
3	BELIEVER, by David Axelrod. (Penguin Press.) A memoir by the political	--	1
""	consultant who became Barack Obama’s campaign strategist and White House		
""	adviser.		
""			
4	YES PLEASE, by Amy Poehler. (Dey Street/Morrow.) A humorous miscellany from	3	16
""	the comedian and actress , an alumna of “Saturday Night Live” and the star of		
""	“Parks and Recreation.”		
""			
5	WHAT IF?, by Randall Munroe. (Houghton Mifflin Harcourt.) Scientific (but often	4	24
""	humorous) answers to hypothetical questions, based in part on the author’s		
""	website, xkcd.com.		
""			
6	SAPIENS, by Yuval Noah Harari. (Harper.) How Homo sapiens became Earth’s	--	1
""	dominant species.		
""			
7	LEAVING BEFORE THE RAINS COME, by Alexandra Fuller. (Penguin Press.) A	5	4
""	memoir of a marriage’s collapse, by the author of “Don’t Let’s Go to the Dogs		
""	"Tonight” and ""Cocktail Hour Under the Tree of Forgetfulness."""		
""			
8	RED NOTICE, by Bill Browder. (Simon & Schuster.) An American hedge fund	11	2
""	manager in Russia who became the largest foreign investor in the Russian stock		
""	market and was eventually expelled by kleptocrats who then seized his property.		
""			
9	AS YOU WISH, by Cary Elwes with Joe Layden. (Touchstone/Simon & Schuster.)	--	12
""	The making of the movie “The Princess Bride,” 25 years ago.		
""			
10	THE REAPER, by Nicholas Irving with Gary Brozek. (St. Martin's.) A memoir by a	8	3
""	deadly special operations sniper deployed to Afghanistan.		
""			
11	GOD, GUNS, GRITS AND GRAVY, by Mike Huckabee. (St. Martin's.) The former	7	4
""	Arkansas governor offers his take on our fractious American culture.		
""			
12	HUMANS OF NEW YORK, by Brandon Stanton. (St. Martin's.) Four hundred color	12	31
""	photos of New Yorkers.		
""			
13	GHETTOSIDE, by Jill Leovy. (Spiegel & Grau.) The investigation of a young black	6	3
""	man’s murder in 2007 raises questions about race and the criminal justice system.		
""			
14	I AM MALALA, by Malala Yousafzai with Christina Lamb. (Little, Brown.) The	15	46
""	experience of the young Pakistani advocate for women’s education who was shot		
