This	March 27, 2005	Last	Weeks
Week	Fiction	Week	On List
""			
1	HONEYMOON, by James Patterson and Howard Roughan. (Little, Brown,	1	4
""	$27.95.) An F.B.I. agent who is investigating a beautiful and mysterious woman		
""	finds himself becoming obsessed with her.		
""			
2	THE RISING, by Tim LaHaye and Jerry B. Jenkins. (Tyndale, $25.99.) The Prince	2	2
""	of Darkness chooses a Romanian woman to be the mother of the Antichrist.		
""			
3	IMPOSSIBLE, by Danielle Steel. (Delacorte, $27.) A romance blossoms between	3	2
""	the owner of a Parisian art gallery and a bohemian painter.		
""			
4	THE BROKER, by John Grisham. (Doubleday, $27.95.) The C.I.A. arranges a	4	9
""	presidential pardon for a power broker who may know crucial secrets, laying a trap		
""	for the foreign intelligence service that wants him dead.		
""			
5	THE DA VINCI CODE, by Dan Brown. (Doubleday, $24.95.) The murder of a	5	104
""	curator at the Louvre leads to a trail of clues found in the work of Leonardo and to		
""	the discovery of a centuries-old secret society.		
""			
6	COLD SERVICE, by Robert B. Parker. (Putnam, $24.95.) The Boston private eye	--	1
""	Spenser seeks revenge on Ukrainian gangsters after his friend Hawk is critically		
""	injured by a sniper's bullets.		
""			
7	THE FIVE PEOPLE YOU MEET IN HEAVEN, by Mitch Albom. (Hyperion, $19.95.)	6	77
""	An old man who died while trying to rescue a little girl from danger discovers that		
""	all will be explained to him in the afterlife.		
""			
8	VANISHING ACTS, by Jodi Picoult. (Atria, $25.) A woman who undertakes	7	2
""	search-and-rescue missions in rural New Hampshire discovers that she herself		
""	has been a missing person for nearly 30 years.		
""			
9	PREP, by Curtis Sittenfeld. (Random House, $21.95.) A scholarship student from	9	6
""	South Bend, Ind., encounters a world of privilege when she attends an expensive		
""	boarding school in Massachusetts.		
""			
10	PRINCE OF FIRE, by Daniel Silva. (Putnam, $25.95.) Gabriel Allon, an art	8	3
""	restorer and an occasional spy for the Israeli secret service, investigates a terrorist		
""	bombing in Rome.		
""			
11	SHADOW OF THE GIANT, by Orson Scott Card. (Tor/Tom Doherty, $25.95.) The	10	2
""	"latest entry in the ""Ender"" science fiction series."		
""			
12	THE FORGOTTEN MAN, by Robert Crais. (Doubleday, $24.95.) The Los Angeles	13	4
""	private eye Elvis Cole searches for the truth about his father.		
""			
13	IRELAND, by Frank Delaney. (HarperCollins, $26.95.) Inspired by an itinerant	--	2
""	storyteller, a boy immerses himself in the history and mythology of his country.		
""			
14	STATE OF FEAR, by Michael Crichton. (HarperCollins, $27.95.) Reverse eco-	12	14
This	March 27, 2005	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	BLOOD BROTHER, by Anne Bird. (ReganBooks/HarperCollins, $25.95.) The	1	2
""	long-lost half sister of Scott Peterson explains why she is convinced he is guilty of		
""	murder.		
""			
2	"BLINK, by Malcolm Gladwell. (Little, Brown, $25.95.) The author of ""The Tipping"	2	9
""	"Point"" explores the importance of hunch and instinct to the workings of the mind."		
""			
3	A DEADLY GAME, by Catherine Crier with Cole Thompson.	--	1
""	(ReganBooks/HarperCollins, $27.95.) A former judge and current Court TV analyst		
""	looks at the Scott Peterson case.		
""			
4	"PLAN B, by Anne Lamott. (Riverhead, $24.95.) The author of ""Traveling Mercies"""	4	2
""	meditates on personal and political matters and on the spiritual life.		
""			
5	JUICED, by Jose Canseco. (ReganBooks/HarperCollins, $25.95.) The former	3	4
""	slugger talks about his life in baseball and, especially, his use of steroids.		
""			
6	MEN IN BLACK, by Mark R. Levin. (Regnery, $27.95.) A lawyer and conservative	9	5
""	"commentator enumerates ways in which ""the Supreme Court is destroying"		
""	"America."""		
""			
7	COLLAPSE, by Jared Diamond. (Viking, $29.95.) A historical investigation, by the	6	11
""	"author of ""Guns, Germs, and Steel,"" into why some societies succeed while others"		
""	fail.		
""			
8	GOD'S POLITICS, by Jim Wallis. (HarperSanFrancisco, $24.95.) An evangelical	8	9
""	"Christian argues that Democrats must ""take back the faith"" and not allow"		
""	conservative Republicans to hijack the Bible.		
""			
9	AMERICA (THE BOOK), by Jon Stewart, Ben Karlin and David Javerbaum.	5	25
""	"(Warner, $24.95.) ""The Daily Show"" offers a lavishly illustrated parody of a civics"		
""	textbook.		
""			
10	DISNEYWAR, by James B. Stewart. (Simon & Schuster, $29.95.) A two-decade	10	4
""	"history of corporate infighting, by the author of ""Den of Thieves"" and ""Blood Sport."""		
""			
11	SECRETS & MYSTERIES OF THE WORLD, by Sylvia Browne. (Hay House,	11	6
""	$19.95.) The self-proclaimed psychic tries to explain the inexplicable.		
""			
12	CONFESSIONS OF AN ECONOMIC HIT MAN, by John Perkins. (Berrett-Koehler,	12	7
""	$24.95.) A former employee of an international consulting firm denounces the		
""	"American global empire and its ""corporatocracy."""		
""			
13	PERFECT MADNESS, by Judith Warner. (Riverhead, $23.95.) An examination of	15	3
""	"modern motherhood and ""the age of anxiety."""		
""			
14	SMASHED, by Koren Zailckas. (Viking, $21.95.) A young woman recalls her	--	4
""	excessive drinking throughout high school and college.		
