This	July 15, 2007	Last	Weeks
Week	Fiction	Week	On List
""			
1	A THOUSAND SPLENDID SUNS, by Khaled Hosseini. (Riverhead, $25.95.) A	2	6
""	friendship between two women in Afghanistan against the backdrop of 30 years of		
""	war.		
""			
2	LEAN MEAN THIRTEEN, by Janet Evanovich. (St. Martin’s, $27.95.) The New Jersey	1	2
""	bounty hunter Stephanie Plum becomes a suspect when her exhusband disappears.		
""			
3	BUNGALOW 2, by Danielle Steel. (Delacorte, $27.) A writer must deal with the effects	--	1
""	of Hollywood success on her family life.		
""			
4	DOUBLE TAKE, by Catherine Coulter. (Putnam, $25.95.) Dillon Savich and Lacey	4	3
""	Sherlock — F.B.I. agents as well as husband and wife — join with a San Francisco		
""	colleague to solve a murder and find a missing woman.		
""			
5	DROP DEAD BEAUTIFUL, by Jackie Collins. (St. Martin’s, $24.95.) Lucky	--	1
""	Santangelo’s preparations for the opening of a Las Vegas hotel complex are		
""	complicated by the reappearance of an old family foe.		
""			
6	THE NAVIGATOR, by Clive Cussler with Paul Kemprecos. (Putnam, $26.95.) Kurt	5	4
""	Austin and his team track down a stolen Phoenician statue.		
""			
7	BLAZE, by Richard Bachman. (Scribner, $25.) An early Stephen King novel —	3	3
""	Bachman is his alias — here revised.		
""			
8	THE DOUBLE AGENTS, by W. E. B. Griffin and William E. Butterworth IV. (Putnam,	--	1
""	$25.95.) Another volume of the “Men at War” series about O.S.S. agents in World		
""	War II.		
""			
9	THE BOURNE BETRAYAL, by Eric Van Lustbader. (Warner, $25.99.) Continuing the	12	4
""	story of Robert Ludlum’s character Jason Bourne, who tangles with a group of		
""	diabolical Islamic terrorists.		
""			
10	THE 6TH TARGET, by James Patterson and Maxine Paetro. (Little, Brown, $27.99.)	10	8
""	Detective Lindsay Boxer and the Women’s Murder Club investigate the		
""	disappearance of several children in San Francisco.		
""			
11	PEONY IN LOVE, by Lisa See. (Random House, $23.95.) Love, death and ghosts in	--	1
""	17th-century China.		
""			
12	THE GOOD GUY, by Dean Koontz. (Bantam, $27.) An ordinary man finds himself at	6	5
""	the center of a murder plot.		
""			
13	ON CHESIL BEACH, by Ian McEwan. (Nan A. Talese, $22.) A wedding night goes	9	4
""	terribly wrong.		
""			
14	THE CHILDREN OF HÚRIN, by J. R. R. Tolkien. Edited by Christopher Tolkien.	13	11
""	Illustrated by Alan Lee. (Houghton Mifflin, $26.) In Middle-earth, an evil lord wants to		
This	July 15, 2007	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE DIANA CHRONICLES, by Tina Brown. (Doubleday, $27.50.) The Princess of	1	3
""	Wales’s romance with the media.		
""			
2	GOD IS NOT GREAT, by Christopher Hitchens. (Twelve, $24.99.) Religion as a	4	9
""	malignant force in the world.		
""			
3	THE ASSAULT ON REASON, by Al Gore. (Penguin Press, $25.95.) How the Bush	3	6
""	administration has degraded the political environment through secrecy, fear and		
""	the rejection of fact-based reasoning.		
""			
4	LONE SURVIVOR, by Marcus Luttrell with Patrick Robinson. (Little, Brown,	6	3
""	$24.99.) The only survivor of a Navy Seal operation in northern Afghanistan		
""	describes the battle, his comrades and his courageous escape.		
""			
5	THE REAGAN DIARIES, by Ronald Reagan. Edited by Douglas Brinkley.	2	6
""	(HarperCollins, $35.) Selections from the 40th president’s daily White House		
""	diaries.		
""			
6	A LONG WAY GONE, by Ishmael Beah. (Sarah Crichton/Farrar, Straus & Giroux,	8	20
""	$22.) A former child soldier from Sierra Leone describes his drug-crazed killing		
""	spree and his return to humanity.		
""			
7	OUTRAGE, by Dick Morris and Eileen McGann. (HC/ HarperCollins, $26.95.) An	5	3
""	attack on illegal immigration, United Nations profiteers, lazy congressmen and		
""	high drug prices.		
""			
8	EINSTEIN, by Walter Isaacson. (Simon & Schuster, $32.) A biography based on	7	12
""	newly released personal letters.		
""			
9	ANIMAL, VEGETABLE, MIRACLE, by Barbara Kingsolver with Steven L. Hopp	10	9
""	and Camille Kingsolver. (HarperCollins, $26.95.) The novelist and her family		
""	spend a year eating homegrown or local food.		
""			
10	THE BLACK SWAN, by Nassim Nicholas Taleb. (Random House, $26.95.) The	--	8
""	role of the unexpected.		
""			
11	PRESIDENTIAL COURAGE, by Michael Beschloss. (Simon & Schuster, $28.)	9	8
""	Profiles of nine presidents who had the courage to make unpopular decisions.		
""			
12	I FEEL BAD ABOUT MY NECK, by Nora Ephron. (Knopf, $19.95.) A witty look at	12	46
""	aging from a novelist and screenwriter (“When Harry Met Sally”).		
""			
13	PLATO AND A PLATYPUS WALK INTO A BAR, by Thomas Cathcart and Daniel	13	4
""	Klein. (Abrams Image, $18.95.) A humorous tour of philosophical traditions.		
""			
14	JESUS OF NAZARETH, by Benedict XVI. (Doubleday, $24.95.) The pope	15	6
""	discusses Jesus’ identity as revealed in the Gospels.		
