This	December 23, 2012	Last	Weeks
Week	Fiction	Week	On List
""			
1	THREAT VECTOR, by Tom Clancy with Mark Greaney. (Putnam, $28.95.) As	--	1
""	China threatens to invade Taiwan, the covert intelligence expert Jack Ryan Jr. aids		
""	his father’s administration — but his agency is no longer secret.		
""			
2	GONE GIRL, by Gillian Flynn. (Crown, $25.) A woman disappears on her fifth	9	27
""	anniversary; is her husband a killer?		
""			
3	THE RACKETEER, by John Grisham. (Doubleday, $28.95.) An imprisoned ex-	5	7
""	lawyer schemes to exchange information about a murdered federal judge for his		
""	freedom.		
""			
4	NOTORIOUS NINETEEN, by Janet Evanovich. (Bantam, $28.) The New Jersey	3	3
""	bounty hunter Stephanie Plum tracks down a con man who disappeared from a		
""	hospital.		
""			
5	THE FORGOTTEN, by David Baldacci. (Grand Central, $27.99.) The military	4	3
""	investigator John Puller, the protagonist of “Zero Day,” probes his aunt’s		
""	mysterious death in Florida.		
""			
6	MERRY CHRISTMAS, ALEX CROSS, by James Patterson. (Little, Brown, $28.99.)	7	4
""	Detective Alex Cross confronts both a hostage situation and a terrorist act at		
""	Christmas.		
""			
7	THE BLACK BOX, by Michael Connelly. (Little, Brown, $27.99.) The Los Angeles	2	2
""	detective Harry Bosch links the bullet from a recent crime to the killing of a young		
""	female photographer during the race riots in 1992.		
""			
8	AGENDA 21, by Glenn Beck with Harriet Parke. (Threshold Editions/Mercury Radio	6	3
""	Arts, $26.) A girl begins to question the authorities who run the Republic, the		
""	totalitarian successor to the United States created by the U.N.		
""			
9	WINTER OF THE WORLD, by Ken Follett. (Dutton, $36.) Members of five	13	12
""	interrelated families from five countries grapple with the historical events of the		
""	years 1939-49.		
""			
10	THE LAST MAN, by Vince Flynn. (Emily Bestler/Atria, $27.99.) The	8	4
""	counterterrorism operative Mitch Rapp searches for a missing C.I.A. asset amid		
""	treachery in Afghanistan.		
""			
11	THE CASUAL VACANCY, by J. K. Rowling. (Little, Brown, $35.) The sudden death	10	11
""	of a parish councilman reveals bitter social divisions in an idyllic English town.		
""			
12	COLD DAYS, by Jim Butcher. (Roc, $27.95.) Harry Dresden, no longer Chicago’s	1	2
""	only professional wizard, is asked by Queen Mab to kill an immortal.		
""			
13	FLIGHT BEHAVIOR, by Barbara Kingsolver. (Harper/HarperCollins, $28.99.) An	11	5
""	unnatural congregation of butterflies brings disaster and awakening to a young		
This	December 23, 2012	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	KILLING KENNEDY, by Bill O'Reilly and Martin Dugard. (Holt, $28.) The host of	1	10
""	“The O’Reilly Factor” recounts the events surrounding the assassination of John F.		
""	Kennedy.		
""			
2	KILLING LINCOLN, by Bill O'Reilly and Martin Dugard. (Holt, $28.) The host of	3	63
""	"""The O'Reilly Factor"" recounts the events surrounding the assassination of"		
""	Abraham Lincoln.		
""			
3	THOMAS JEFFERSON, by Jon Meacham. (Random House, $35.) The Pulitzer	2	4
""	Prize-winning journalist celebrates Jefferson’s skills as a practical politician.		
""			
4	NO EASY DAY, by Mark Owen with Kevin Maurer. (Dutton, $26.95.) An account	4	14
""	by a former member of the Navy SEALs, written pseudonymously, of the mission		
""	that killed bin Laden.		
""			
5	AMERICA AGAIN, by Stephen Colbert, Richard Dahm, Paul Dinello, Barry Julien,	5	10
""	Tom Purcell et al.. (Grand Central, $28.99.) The mock pundit of Comedy Central’s		
""	“Colbert Report” tells how to bring America back from the brink.		
""			
6	BRUCE, by Peter A. Carlin. (Touchstone, $28.) A biography of Bruce Springsteen.	14	6
""			
7	ROLL ME UP AND SMOKE ME WHEN I DIE, by Willie Nelson.	9	4
""	(Morrow/HarperCollins, $22.99.) The musician muses on family, friends, Texas		
""	and life on the road.		
""			
8	THE SIGNAL AND THE NOISE, by Nate Silver. (Penguin Press, $27.95.) An	6	10
""	examination of predictions, the ones that come true and the ones that don’t.		
""			
9	WAGING HEAVY PEACE, by Neil Young. (Blue Rider, $30.) The rocker’s memoir	11	10
""	ranges over his personal life and his music, including his days with Buffalo		
""	Springfield and Crosby, Stills, Nash & Young.		
""			
10	UNBROKEN, by Laura Hillenbrand. (Random House, $27.) An Olympic runner's	12	108
""	story of survival as a prisoner of the Japanese in World War II.		
""			
11	THE LAST LION, by William Manchester and Paul Reid. (Little, Brown, $40.) This	7	6
""	biography of Winston Churchill covers the period from World War II until his death		
""	in 1965.		
""			
12	DOGFIGHT, by Calvin Trillin. (Random House, $16.) The 2012 presidential	--	1
""	campaign in humorous verse.		
""			
13	ANTIFRAGILE, by Nassim Nicholas Taleb. (Random House, $30.) The	8	2
""	philosophical essayist and author of “The Black Swan” identifies things that not		
""	only gain from chaos but need it in order to survive and flourish.		
""			
14	FAR FROM THE TREE, by Andrew Solomon. (Scribner, $37.5.) The difficulties	13	4
