This	June 8, 2008	Last	Weeks
Week	Fiction	Week	On List
""			
1	ODD HOURS, by Dean Koontz. (Bantam, $27.) Odd Thomas, who can	--	1
""	communicate with the dead, confronts evil forces in a California coastal town.		
""			
2	THE HOST, by Stephenie Meyer. (Little, Brown, $25.99.) Aliens have taken	1	3
""	control of the minds and bodies of most humans, but one woman won’t surrender.		
""			
3	LOVE THE ONE YOU’RE WITH, by Emily Giffin. (St. Martin’s, $24.95.) A woman’s	2	2
""	happy marriage is shaken when she encounters an old boyfriend.		
""			
4	THE FRONT, by Patricia Cornwell. (Putnam, $22.95.) A Massachusetts state	--	1
""	investigator and his team from “At Risk” confront a rogue association of municipal		
""	police departments.		
""			
5	SNUFF, by Chuck Palahniuk. (Doubleday, $24.95.) An aging porn queen aims to	--	1
""	cap her career by having sex on film with 600 men in one day.		
""			
6	SUNDAYS AT TIFFANY’S, by James Patterson and Gabrielle Charbonnet. (Little,	3	4
""	Brown, $24.99.) A woman finds an unexpected love.		
""			
7	PHANTOM PREY, by John Sandford. (Putnam, $26.95.) The Minneapolis	4	3
""	detective Lucas Davenport investigates a string of murders of young Goths.		
""			
8	SWINE NOT?, by Jimmy Buffett. (Little, Brown, $21.99.) A Southern family tries to	6	2
""	hide its pet pig at a New York luxury hotel.		
""			
9	CARELESS IN RED, by Elizabeth George. (Harper, $27.95.) In Cornwall, trying to	8	3
""	recover from his wife’s death, Detective Thomas Lynley becomes involved in a		
""	murder investigation.		
""			
10	THE WHOLE TRUTH, by David Baldacci. (Grand Central, $26.99.) An intelligence	7	5
""	agent and a journalist team up against a warmongering defense contractor.		
""			
11	INVINCIBLE, by Troy Denning. (Del Rey/Ballantine, $27.) The New Jedi order	5	2
""	battles Darth Caedus, Darth Vader’s grandson; a “Star Wars: Legacy of the Force”		
""	novel.		
""			
12	BRIGHT SHINY MORNING, by James Frey. (Harper, $26.95.) A novel, set in Los	9	2
""	Angeles.		
""			
13	THE ART OF RACING IN THE RAIN, by Garth Stein. (Harper, $23.95.) A Lab-	--	1
""	terrier mix with great insight into the human condition helps his owner, a struggling		
""	race car driver.		
""			
14	TWENTY WISHES, by Debbie Macomber. (Mira, $24.95.) A widow who owns a	10	4
""	bookstore on Blossom Street compiles a list of things she always wanted to do.		
""			
15	THE STEEL WAVE, by Jeff Shaara. (Ballantine, $28.) A novel about the Allied	11	2
This	June 8, 2008	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	AUDITION, by Barbara Walters. (Knopf, $29.95.) A personal and professional	1	3
""	memoir.		
""			
2	ARE YOU THERE, VODKA? IT’S ME, CHELSEA, by Chelsea Handler. (Simon	3	5
""	Spotlight Entertainment, $24.95.) Humorous personal essays from the stand-up		
""	comedian.		
""			
3	THE POST-AMERICAN WORLD, by Fareed Zakaria. (Norton, $25.95.) The rise of	2	4
""	China and India and the global distribution of power.		
""			
4	STOLEN INNOCENCE, by Elissa Wall with Lisa Pulitzer. (Morrow, $25.95.) The	6	2
""	star witness against the polygamous sect leader Warren Jeffs describes how he		
""	forced her to marry her first cousin when she was 14.		
""			
5	THE REVOLUTION, by Ron Paul. (Grand Central, $21.) A libertarian manifesto	5	5
""	from the Texas congressman and Republican presidential candidate.		
""			
6	THE DOWNHILL LIE, by Carl Hiaasen. (Knopf, $22.) The Florida novelist takes up	7	3
""	golf again after 32 years.		
""			
7	A WOLF AT THE TABLE, by Augusten Burroughs. (St. Martin’s, $24.95.) A	4	4
""	memoir of life with a cruel father.		
""			
8	A TIME TO FIGHT, by Jim Webb. (Broadway, $24.95.) The Democratic senator	--	1
""	from Virginia offers his political vision.		
""			
9	COUNSELOR, by Ted Sorensen. (Harper, $27.95.) A memoir by John F.	13	2
""	Kennedy’s speechwriter and close aide, who was sometimes called a “deputy		
""	president.”		
""			
10	ESCAPE, by Carolyn Jessop with Laura Palmer. (Broadway, $24.95.) A former	9	9
""	member of a fundamentalist polygamous sect describes her forced marriage.		
""			
11	ALWAYS BY MY SIDE, by Jim Nantz with Eli Spielman. (Gotham, $26.)	--	1
""	Remembering two decades with CBS Sports, with a focus on father-son		
""	relationships.		
""			
12	HOME, by Julie Andrews. (Hyperion, $26.95.) A memoir of Andrews’s early years.	8	8
""			
13	MY STROKE OF INSIGHT, by Jill Bolte Taylor. (Viking, $24.95.) A brain scientist	--	1
""	shares what she learned from her 1996 stroke, which produced a sense of		
""	euphoria when it damaged her left brain.		
""			
14	UP TILL NOW, by William Shatner with David Fisher. (Thomas Dunne/St. Martin’s,	10	2
""	$25.95.) Captain Kirk’s autobiography.		
""			
15	LADIES OF LIBERTY, by Cokie Roberts. (Morrow, $26.95.) The influential women	11	7
