This	May 25, 2003	Last	Weeks
Week	Fiction	Week	On List
""			
1	ARMAGEDDON, by Tim LaHaye and Jerry B. Jenkins. (Tyndale, $24.99.) The	1	5
""	"11th volume of the ""Left Behind"" series, in which the forces of good battle the"		
""	forces of evil after the rapture of the saved.		
""			
2	THE DA VINCI CODE, by Dan Brown. (Doubleday, $24.95.) The murder of a	3	8
""	curator at the Louvre leads to a trail of clues found in the work of Leonardo and to		
""	the discovery of a centuries-old secret society.		
""			
3	THE SECOND TIME AROUND, by Mary Higgins Clark. (Simon & Schuster, $26.)	2	4
""	After the head of a medical research company goes missing, a magazine		
""	columnist finds herself the target of a sinister cabal.		
""			
4	THE SINISTER PIG, by Tony Hillerman. (HarperCollins, $25.95.) Sgt. Jim Chee of	--	1
""	the Navajo Tribal Police and his retired mentor, Joe Leaphorn, investigate the		
""	murder of an undercover agent.		
""			
5	THE GUARDIAN, by Nicholas Sparks. (Warner, $24.95.) While trying to choose	4	5
""	between two suitors, a young widow realizes that her life is in danger.		
""			
6	THE KING OF TORTS, by John Grisham. (Doubleday, $27.95.) A public defender	7	14
""	in Washington happens upon a frightening conspiracy.		
""			
7	A COLD HEART, by Jonathan Kellerman. (Ballantine, $26.95.) The psychologist-	6	2
""	detective Alex Delaware investigates the murders of rising stars.		
""			
8	THE DEVIL WEARS PRADA, by Lauren Weisberger. (Doubleday, $21.95.) A	8	4
""	young woman acquires a job at a fashion magazine, along with the boss from hell.		
""			
9	NO SECOND CHANCE, by Harlan Coben. (Dutton, $24.95.) The 6-month-old	5	2
""	daughter of a successful surgeon is kidnapped.		
""			
10	EXECUTIVE POWER, by Vince Flynn. (Atria, $25.) The C.I.A. agent Mitch Rapp	--	1
""	goes after a dangerous but unknown assassin who is bent on starting a war.		
""			
11	THE LOVELY BONES, by Alice Sebold. (Little, Brown, $21.95.) A 14-year-old girl	10	46
""	looks down from heaven as she describes what happens in the aftermath of her		
""	kidnapping and murder.		
""			
12	ALL HE EVER WANTED, by Anita Shreve. (Little, Brown, $25.95.) A man	--	3
""	becomes obsessed with and sets out to marry a woman glimpsed in the street.		
""			
13	ORYX AND CRAKE, by Margaret Atwood. (Nan A. Talese/Doubleday, $26.)	--	1
""	Sometime in the future, in a post-apocalyptic world, a character named Snowman		
""	tries to determine where everything went wrong.		
""			
14	SHUTTER ISLAND, by Dennis Lehane. (Morrow, $25.95.) A United States	13	4
""	marshal hunts for an escaped murderess on an island in Boston's outer harbor.		
This	May 25, 2003	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	LEAP OF FAITH, by Queen Noor. (Miramax, $25.95.) An autobiography by the	1	8
""	widow of King Hussein of Jordan.		
""			
2	A PATRIOT'S HANDBOOK, selected by Caroline Kennedy. (Hyperion, $27.95.) A	--	1
""	collection of essays, letters, speeches, poems and song lyrics that celebrate		
""	America.		
""			
3	DERELICTION OF DUTY, by Robert (Buzz) Patterson. (Regnery, $27.95.) A	4	8
""	retired Air Force colonel who served in the White House contends that Bill Clinton		
""	"""compromised America's national security."""		
""			
4	KRAKATOA, by Simon Winchester. (HarperCollins, $25.95.) An account of the	2	6
""	volcanic eruption in 1883 that led to the deaths of more than 36,000 people.		
""			
5	WHAT SHOULD I DO WITH MY LIFE? by Po Bronson. (Random House, $24.95.)	3	18
""	The stories of 55 people who found their calling after years of struggle.		
""			
6	I LOVE YOU, MOM! edited by Diane Clehane. (Hyperion, $19.95.) A collection of	13	2
""	essays written by celebrities in honor of their mothers.		
""			
7	ARE YOU HUNGRY, DEAR? by Doris Roberts with Danelle Morton. (St. Martin's,	--	1
""	"$24.95.) The autobiography of one of the stars of ""Everybody Loves Raymond."""		
""			
8	STUPID WHITE MEN, by Michael Moore. (ReganBooks/HarperCollins, $24.95.)	5	57
""	"The man behind ""Roger & Me"" and ""Bowling for Columbine"" assails politicians,"		
""	"corporations and our ""nation of idiots."""		
""			
9	THE TEAMMATES, by David Halberstam. (Hyperion, $22.95.) The story of a	--	1
""	friendship among four men who played for the Red Sox in the 1940's: Ted		
""	Williams, Dom DiMaggio, Johnny Pesky and Bobby Doerr.		
""			
10	THE FUTURE OF FREEDOM, by Fareed Zakaria. (Norton, $24.95.) The author	7	4
""	argues that liberty is threatened by an excess of democracy.		
""			
11	IN THE PRESENCE OF MY ENEMIES, by Gracia Burnham with Dean Merrill.	--	1
""	(Tyndale, $22.99.) A memoir by a missionary who was taken hostage (along with		
""	her husband) by rebels in the Philippines in 2001.		
""			
12	POSITIVELY FIFTH STREET, by James McManus. (Farrar, Straus & Giroux,	12	4
""	$26.) A novelist reports on the 2000 World Series of Poker, in which he took part.		
""			
13	A SHORT HISTORY OF NEARLY EVERYTHING, by Bill Bryson. (Broadway,	--	1
""	$27.50.) From the Big Bang to the 21st century: a guided tour of the sciences and		
""	what they tell us about the physical world.		
""			
14	THE SAVAGE NATION, by Michael Savage. (WND/ Thomas Nelson, $24.99.) A	8	18
""	radio talk show host proposes to save America from liberalism.		
