This	November 1, 2009	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE LOST SYMBOL, by Dan Brown. (Doubleday, $29.95.) Robert Langdon	1	5
""	among the Masons.		
""			
2	PURSUIT OF HONOR, by Vince Flynn. (Atria, $27.99.) The counterterrorism	--	1
""	operative Mitch Rapp must teach politicians about national security following a		
""	new Qaeda attack.		
""			
3	NINE DRAGONS, by Michael Connelly. (Little, Brown, $27.99.) The Los Angeles	--	1
""	detective Harry Bosch fights crime at home and in Hong Kong.		
""			
4	THE HELP, by Kathryn Stockett. (Amy Einhorn/Putnam, $24.95.) A young white	3	29
""	woman and two black maids in 1960s Mississippi.		
""			
5	THE LAST SONG, by Nicholas Sparks. (Grand Central, $24.99.) A 17-year-old girl	5	6
""	spends the summer with her divorced father in North Carolina and finds many		
""	kinds of love.		
""			
6	A TOUCH OF DEAD, by Charlaine Harris. (Ace, $23.95.) The complete Sookie	2	2
""	Stackhouse stories.		
""			
7	HALF BROKE HORSES, by Jeannette Walls. (Scribner, $26.) A re-creation of the	7	2
""	life of the author’s grandmother, a mustang breaker, schoolteacher, ranch wife		
""	and mother of two who grew up in the Southwest in the early 20th century, by the		
""	author of “The Glass Castle.”		
""			
8	ROUGH COUNTRY, by John Sandford. (Putnam, $26.95.) Virgil Flowers	9	3
""	investigates a string of murders at a Minnesota resort for women.		
""			
9	AN ECHO IN THE BONE, by Diana Gabaldon. (Delacorte, $30.) The descendants	8	4
""	of Jamie Fraser and his wife, Claire, search for clues about their flight from North		
""	Carolina during the Revolution; the seventh Outlander novel.		
""			
10	THE PROFESSIONAL, by Robert B. Parker. (Putnam, $26.95.) Rich women are	4	2
""	turning up dead, and the Boston P.I. Spenser investigates.		
""			
11	HEAT WAVE, by Richard Castle. (Hyperion, $19.99.) An N.Y.P.D. homicide	--	1
""	detective investigates the death of a real estate tycoon and flirts with a magazine		
""	journalist.		
""			
12	EVIDENCE, by Jonathan Kellerman. (Ballantine, $28.) The Los Angeles	6	2
""	psychologist-detective Alex Delaware helps solve the grisly murder of an architect		
""	and his companion.		
""			
13	DEATH TROOPERS, by Joe Schreiber. (Del Rey/Ballantine, $24.) Survivors of an	--	1
""	Imperial prison barge must contend with a plague and the undead aboard a Star		
""	Destroyer; a “Star Wars” book.		
This	November 1, 2009	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	HAVE A LITTLE FAITH, by Mitch Albom. (Hyperion, $23.99.) A suburban rabbi	1	3
""	and a Detroit pastor teach lessons about the comfort of belief.		
""			
2	ARGUING WITH IDIOTS, written and edited by Glenn Beck, Kevin Balfe and	2	4
""	others. (Mercury Radio Arts/Threshold Editions, $29.99.) The case against big		
""	government.		
""			
3	HIGHEST DUTY, by Chesley B. Sullenberger and Jeffrey Zaslow.	--	1
""	(Morrow/HarperCollins, $25.99.) The importance of preparing for the unexpected,		
""	by the pilot-hero of Flight 1549.		
""			
4	TRUE COMPASS, by Edward M. Kennedy. (Twelve, $35.) The late senator’s	3	5
""	autobiography.		
""			
5	MOONWALK, by Michael Jackson. (Harmony, $25.) A reissue of a best-selling	--	12
""	1988 autobiography.		
""			
6	OUTLIERS, by Malcolm Gladwell. (Little, Brown, $27.99.) Why some people	7	48
""	succeed, from the author of “Blink.”		
""			
7	THE GREATEST SHOW ON EARTH, by Richard Dawkins. (Free Press, $30.)	8	4
""	Evidence for evolution; a counterattack on advocates of intelligent design.		
""			
8	WHERE MEN WIN GLORY, by Jon Krakauer. (Doubleday, $27.95.) The story of	4	5
""	Pat Tillman and the Army’s cover-up of his death by friendly fire in Afghanistan.		
""			
9	THE MURDER OF KING TUT, by James Patterson and Martin Dugard. (Little,	5	3
""	Brown, $26.99.) Investigating the Boy King’s sudden death.		
""			
10	THE TIME OF MY LIFE, by Patrick Swayze and Lisa Niemi. (Atria, $26.) A memoir	6	3
""	by the actor, who died in September, and his wife.		
""			
11	AMERICA FOR SALE, by Jerome R. Corsi. (Threshold, $27.) Resisting the global	--	1
""	New Deal, by the author of “Unfit for Command: Swift Boat Veterans Speak Out		
""	Against John Kerry.”		
""			
12	HIGH ON ARRIVAL, by Mackenzie Phillips with Hilary Liftin. (Simon Spotlight	11	4
""	Entertainment, $25.99.) Recalling parties, drugs and a complicated relationship		
""	with her father.		
""			
13	OFFICIAL BOOK CLUB SELECTION, by Kathy Griffin. (Ballantine, $25.) A	12	6
""	humorous memoir from the star of “My Life on the D-List.”		
""			
14	THE NATIONAL PARKS, by Dayton Duncan and Ken Burns. (Knopf, $50.) A	9	3
""	companion to the PBS series.		
""			
15	HALF THE SKY, by Nicholas D. Kristof and Sheryl WuDunn. (Knopf, $27.95.)	10	4
