This	February 12, 2012	Last	Weeks
Week	Fiction	Week	On List
""			
1	TAKEN, by Robert Crais. (Putnam, $26.95.) It’s Joe Pike to the rescue when Elvis	--	1
""	Cole is seized by human traffickers.		
""			
2	PRIVATE: #1 SUSPECT, by James Patterson and Maxine Paetro. (Little, Brown,	1	4
""	$27.99.) Jack Morgan, a former Marine and the head of an investigative firm, is		
""	accused of murder.		
""			
3	DEATH COMES TO PEMBERLEY, by P. D. James. (Knopf, $25.95.) Elizabeth	4	8
""	"Bennet and her husband, Darcy, of ""Pride and Prejudice,"" must deal with a murder."		
""			
4	THE GIRL WHO KICKED THE HORNET’S NEST, by Stieg Larsson. (Knopf, $27.95.)	5	76
""	The third volume of the Millennium trilogy, about a Swedish hacker and a journalist.		
""			
5	11/22/63, by Stephen King. (Scribner, $35.) An English teacher travels back to 1958	6	12
""	by way of a time portal in a Maine diner. His assignment is to stop Lee Harvey		
""	Oswald.		
""			
6	BELIEVING THE LIE, by Elizabeth George. (Dutton, $28.95.) Inspector Thomas	3	3
""	Lynley’s investigation of a murder unearths the secrets of a wealthy clan.		
""			
7	RAYLAN, by Elmore Leonard. (Morrow/HarperCollins, $26.99.) A United States	7	2
""	marshal sent to Harlan County, Ky., confronts organ trafficking, strip mining and bank		
""	robberies.		
""			
8	THE LITIGATORS, by John Grisham. (Doubleday, $28.95.) Partners in a small law	10	14
""	firm take on a big case.		
""			
9	DARKER AFTER MIDNIGHT, by Lara Adrian. (Delacorte, $24.) A group of Breed	--	1
""	warriors called the Order battle against the malevolent vampire Dragos.		
""			
10	LOCKED ON, by Tom Clancy with Mark Greaney. (Putnam, $28.95.) Jack Ryan Jr.	11	7
""	must stop an emerging threat from a Pakistani general.		
""			
11	DEATH OF KINGS, by Bernard Cornwell. (Harper/HarperCollins, $27.99.) As King	2	2
""	Alfred lies near death, the Saxon warrior Uhtred must decide whether to support a		
""	united England or reclaim his ancestral lands in the north.		
""			
12	A DANCE WITH DRAGONS, by George R. R. Martin. (Bantam, $35.) After a colossal	--	26
""	"battle, the Seven Kingdoms face new threats; Book 5 of ""A Song of Ice and Fire."""		
""			
13	PINEAPPLE GRENADE, by Tim Dorsey. (Morrow/HarperCollins, $25.99.) In this	--	1
""	installment of a screwball series set in Florida, Serge Storms and his sidekick,		
""	Coleman, become spies, disconcerting the intelligence community.		
""			
14	THE PARIS WIFE, by Paula McLain. (Ballantine, $25.) Ernest Hemingway's first wife,	--	28
""	Hadley, narrates this novel set in Paris.		
This	February 12, 2012	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	AMERITOPIA, by Mark R. Levin. (Threshold Editions, $26.99.) A talk-show host and	1	2
""	president of Landmark Legal Foundation surveys the utopian movement and warns		
""	that Americans must choose between utopianism and liberty.		
""			
2	AMERICAN SNIPER, by Chris Kyle with Scott McEwen and Jim DeFelice.	2	4
""	(Morrow/HarperCollins, $26.99.) A member of the Navy Seals discusses his		
""	childhood, his marriage and his battlefield experiences during the Iraq war.		
""			
3	STEVE JOBS, by Walter Isaacson. (Simon & Schuster, $35.) A biography of the	3	14
""	recently deceased entrepreneur.		
""			
4	QUIET, by Susan Cain. (Crown, $26.) Introverts — one-third of the population —	--	1
""	are undervalued in American society.		
""			
5	KILLING LINCOLN, by Bill O'Reilly and Martin Dugard. (Holt, $28.) The heart-	4	18
""	stopping events surrounding the assassination of Abraham Lincoln.		
""			
6	UNBROKEN, by Laura Hillenbrand. (Random House, $27.) An Olympic runner's	6	63
""	story of survival as a prisoner of the Japanese in World War II.		
""			
7	THROUGH MY EYES, by Tim Tebow with Nathan Whitaker. (HarperCollins,	5	21
""	$26.99.) The Broncos quarterback chronicles his personal and professional course.		
""			
8	FAIRY TALE INTERRUPTED, by RoseMarie Terenzio. (Gallery Books, $25.)	--	1
""	Recollections of John F. Kennedy Jr. from his former personal assistant and		
""	confidante.		
""			
9	THINKING, FAST AND SLOW, by Daniel Kahneman. (Farrar, Straus & Giroux,	7	14
""	$30.) The winner of the Nobel in economic science discusses how we make choices		
""	in business and personal life and when we can and cannot trust our intuitions.		
""			
10	STRATEGIC VISION, by Zbigniew Brzezinski. (Basic Books, $26.) President	--	1
""	Carter’s national security adviser offers advice on how American foreign policy		
""	should respond to the shift in gravity from West to East.		
""			
11	ELIZABETH THE QUEEN, by Sally Bedell Smith. (Random House, $30.) The public	9	3
""	and private lives of Queen Elizabeth II as she approaches her Diamond Jubilee.		
""			
12	CATHERINE THE GREAT, by Robert K. Massie. (Random House, $35.) The life of	10	11
""	the minor 18th-century German princess who became Empress of All the Russias.		
""			
13	ALL IN, by Paula Broadwell with Vernon Loeb. (Penguin Press, $29.95.) Gen. David	--	1
""	Petraeus’s evolution as a soldier, from West Point to Iraq and Afghanistan.		
""			
14	THE OBAMAS, by Jodi Kantor. (Little, Brown, $29.99.) The ups and downs of	8	3
""	building a life in the White House.		
