This	May 20, 2012	Last	Weeks
Week	Fiction	Week	On List
""			
1	DEADLOCKED, by Charlaine Harris. (Ace, $27.95.) The telepathic waitress Sookie	--	1
""	Stackhouse investigates a murder that has more to do with her than she imagines.		
""			
2	THE WIND THROUGH THE KEYHOLE, by Stephen King. (Scribner, $27.) A new	1	2
""	entry in the Dark Tower epic western-fantasy series; this novel, King says, is “Dark		
""	Tower 4.5.”		
""			
3	THE INNOCENT, by David Baldacci. (Grand Central, $27.99.) A hitman who has	2	3
""	become a target of the government rescues a teenage girl whose parents have been		
""	murdered and who may be at the center of a dangerous conspiracy.		
""			
4	CALICO JOE, by John Grisham. (Doubleday, $24.95.) A pitcher beans a promising	3	4
""	rookie, ending both their careers; years later, the pitcher’s son brings them together.		
""			
5	THE WITNESS, by Nora Roberts. (Putnam, $27.95.) A programmer hides from the	4	3
""	Russian mob in the Ozarks.		
""			
6	ROBERT B. PARKER'S LULLABY, by Ace Atkins. (Putnam, $26.95.) Spenser helps	--	1
""	a girl investigate her mother’s murder; a continuation of the series by Parker, who		
""	died in 2010.		
""			
7	GUILTY WIVES, by James Patterson and David Ellis. (Little, Brown, $27.99.) Four	6	6
""	friends in Monte Carlo for a luxurious girls’ vacation find themselves in prison,		
""	accused of a crime.		
""			
8	THE LOST YEARS, by Mary Higgins Clark. (Simon & Schuster, $26.99.) A biblical	7	5
""	scholar who made an amazing discovery is murdered.		
""			
9	UNNATURAL ACTS, by Stuart Woods. (Putnam, $26.95.) The New York lawyer	8	3
""	Stone Barrington becomes involved in the family problems of a billionaire hedge fund		
""	manager.		
""			
10	THE SHOEMAKER'S WIFE, by Adriana Trigiani. (Harper/HarperCollins, $26.99.)	9	5
""	Childhood sweethearts in turn-of-the-20th-century Italy meet again in America.		
""			
11	A DANCE WITH DRAGONS, by George R. R. Martin. (Bantam, $35.) After a	11	40
""	"colossal battle, the Seven Kingdoms face new threats; Book 5 of ""A Song of Ice and"		
""	"Fire."""		
""			
12	SACRÉ BLEU, by Christopher Moore. (Morrow/HarperCollins, $26.99.) Vincent van	10	5
""	Gogh’s friends in the 19th-century Parisian art world investigate his suicide.		
""			
13	THE REVEREND'S WIFE, by Kimberla Lawson Roby. (Grand Central, $24.99.) The	--	1
""	Rev. Curtis Black and his wife, Charlotte, are on the brink of divorce.		
""			
14	BORN OF SILENCE, by Sherrilyn Kenyon. (Grand Central, $25.99.) Darling battles	--	1
""	the resistance and vows to regain the throne his uncle stole; a League novel.		
This	May 20, 2012	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE PASSAGE OF POWER, by Robert A. Caro. (Knopf, $35.) From 1958 through	--	1
""	the Kennedy assassination; the fourth volume of “The Years of Lyndon Johnson.”		
""			
2	MY CROSS TO BEAR, by Gregg Allman with Alan Light. (Morrow/HarperCollins,	--	1
""	$27.99.) The musician’s memoir.		
""			
3	LOTS OF CANDLES, PLENTY OF CAKE, by Anna Quindlen. (Random House, $26.)	2	2
""	The journalist and novelist, now nearly 60, looks back at her experiences and those of		
""	her generation.		
""			
4	PRAGUE WINTER, by Madeleine Albright with Bill Woodward. (Harper/HarperCollins,	3	2
""	$29.99.) The former secretary of state describes her family’s life in Czechoslovakia,		
""	where she was born; their exile in London during World War II; their return to their		
""	homeland after the war and their final move to the United States in 1948.		
""			
5	THE POWER OF HABIT, by Charles Duhigg. (Random House, $28.) A Times	8	10
""	reporter’s account of the science behind how we form, and break, habits.		
""			
6	DRIFT, by Rachel Maddow. (Crown, $25.) America’s path to war has become too	1	6
""	easy, with excessive power ceded to the executive branch, the MSNBC host argues.		
""			
7	IMAGINE, by Jonah Lehrer. (Houghton Mifflin Harcourt, $26.) An account of the	4	7
""	science of creativity argues that it is not a gift but a thought process that can be		
""	learned.		
""			
8	THE PRESIDENTS CLUB, by Nancy Gibbs and Michael Duffy. (Simon & Schuster,	5	3
""	$32.5.) Two journalists examine the relationships between sitting presidents and their		
""	predecessors.		
""			
9	"KILLING LINCOLN, by Bill O'Reilly and Martin Dugard. (Holt, $28.) The host of ""The"	7	32
""	"O'Reilly Factor"" recounts the heart-stopping events surrounding the assassination of"		
""	Abraham Lincoln.		
""			
10	MANHUNT, by Peter L. Bergen. (Crown, $26.) The 10-year search for Osama bin	--	1
""	Laden.		
""			
11	UNBROKEN, by Laura Hillenbrand. (Random House, $27.) An Olympic runner's story	12	77
""	of survival as a prisoner of the Japanese in World War II.		
""			
12	LET’S PRETEND THIS NEVER HAPPENED, by Jenny Lawson. (Amy	6	3
""	Einhorn/Putnam, $25.95.) A blogger recalls her unusual upbringing.		
""			
13	MRS. KENNEDY AND ME, by Clint Hill with Lisa McCubbin. (Gallery Books, $26.)	9	5
""	Recollections of the Secret Service agent assigned to guard Jacqueline Kennedy.		
""			
14	STEVE JOBS, by Walter Isaacson. (Simon & Schuster, $35.) A biography of the	11	28
""	recently deceased entrepreneur based on 40 interviews with Jobs conducted over two		
