This	November 30, 2014	Last	Weeks
Week	Fiction	Week	On List
""			
1	REVIVAL, by Stephen King. (Scribner.) The continuing relationship, over five	--	1
""	decades, between a disgraced clergyman who is fascinated by electricity and a		
""	drug-addicted musician whom he mentored as a boy.		
""			
2	GRAY MOUNTAIN, by John Grisham. (Doubleday.) A downsized Wall Street	1	4
""	lawyer joins a legal clinic in a small Virginia town.		
""			
3	FLESH AND BLOOD, by Patricia Cornwell. (Morrow/HarperCollins.) As the Boston	--	1
""	Marathon trial approaches, Dr. Kay Scarpetta, the chief medical examiner for the		
""	state of Massachusetts, pursues a sniper who may be a vigilante; the 22nd		
""	Scarpetta novel.		
""			
4	THE BURNING ROOM, by Michael Connelly. (Little, Brown.) The Los Angeles	2	2
""	detective Harry Bosch and his new partner investigate two long-unsolved cases.		
""			
5	BLUE LABYRINTH, by Douglas Preston and Lincoln Child. (Grand Central.)	--	1
""	Special Agent Aloysius Pendergast is stalked by a killer bent on vengeance.		
""			
6	PRINCE LESTAT, by Anne Rice. (Knopf.) The Vampire Chronicles continue after	3	3
""	a long hiatus with the reappearance of Lestat de Lioncourt.		
""			
7	LEAVING TIME, by Jodi Picoult. (Ballantine.) After searching for her mother, who	4	5
""	has disappeared, for more than 10 years, a woman employs a psychic and a		
""	detective.		
""			
8	ALL THE LIGHT WE CANNOT SEE, by Anthony Doerr. (Scribner.) The lives of a	8	28
""	blind French girl and a gadget-obsessed German boy before and during World		
""	War II.		
""			
9	EDGE OF ETERNITY, by Ken Follett. (Dutton.) Five interrelated families grapple	6	9
""	with the events of the 1960s through the 1980s; Book 3 of the Century Trilogy.		
""			
10	THE SLOW REGARD OF SILENT THINGS, by Patrick Rothfuss. (DAW.) An	5	3
""	exploration of the world of Auri, a character in the Kingkiller Chronicles.		
""			
11	HAVANA STORM, by Clive Cussler and Dirk Cussler. (Putnam.) Dirk Pitt becomes	7	3
""	involved in a post-Castro power struggle in Cuba.		
""			
12	LILA, by Marilynne Robinson. (Farrar, Straus & Giroux.) The early life of the	9	6
""	woman who becomes the wife of the widower and minister John Ames; a back		
""	"story to ""Gilead."""		
""			
13	SOMEWHERE SAFE WITH SOMEBODY GOOD, by Jan Karon. (Putnam.) The	13	11
""	Mitford character Father Tim finds friends and family wrestling with difficulties.		
""			
14	DEADLINE, by John Sandford. (Putnam.) Dognappers and a murdered reporter	10	6
""	draw the attention of the Minnesota investigator Virgil Flowers.		
This	November 30, 2014	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	41, by George W. Bush. (Crown.) The former president’s portrait of his father,	--	1
""	George H. W. Bush.		
""			
2	KILLING PATTON, by Bill O'Reilly and Martin Dugard. (Holt.) The host of “The	1	8
""	O’Reilly Factor” recounts the death of Gen. George S. Patton in December 1945.		
""			
3	YES PLEASE, by Amy Poehler. (Dey St./Morrow.) A humorous miscellany from	2	3
""	the comedian and actress, an “S.N.L.” alumna and the star of “Parks and		
""	Recreation.”		
""			
4	THE ANDY COHEN DIARIES, by Andy Cohen. (Holt.) One year in the (social) life	--	1
""	of the TV producer and host of “Watch What Happens Live.”		
""			
5	SMALL VICTORIES, by Anne Lamott. (Riverhead.) Essays about forgiveness,	--	1
""	transformation and grace.		
""			
6	BEING MORTAL, by Atul Gawande. (Metropolitan/ Holt.) The surgeon and New	4	6
""	Yorker writer considers how doctors fail patients at the end of life, and how they		
""	can do better.		
""			
7	THE ART OF ASKING, by Amanda Palmer. (Grand Central.) An expansion of a	--	1
""	popular TED talk by the singer and blogger about the value of art and of pursuing		
""	dreams.		
""			
8	THE COLDER WAR, by Marin Katusa. (Wiley/Casey Research.) A hedge fund	--	1
""	manager argues that Vladimir Putin’s ambition is to consolidate Russian power by		
""	taking control of the world’s energy resources.		
""			
9	NOT THAT KIND OF GIRL, by Lena Dunham. (Random House.) Essays from the	3	7
""	creator and star of “Girls.”		
""			
10	WHAT IF?, by Randall Munroe. (Houghton Mifflin Harcourt.) Scientific (but often	7	11
""	humorous) answers to hypothetical questions, based in part on the author’s		
""	website, xkcd.com.		
""			
11	NO HERO, by Mark Owen with Kevin Maurer. (Dutton.) In a follow-up to “No Easy	--	1
""	Day,” the Navy SEAL team member Matt Bissonnette, writing pseudonymously,		
""	describes the challenges of SEAL training and other missions in which he		
""	participated.		
""			
12	STONEWALLED, by Sharyl Attkisson. (Harper.) An investigative reporter	6	2
""	complains of harassment and intimidation by the Obama administration.		
""			
13	UNDENIABLE, by Bill Nye. (St. Martin's.) The “Science Guy” explains how	8	2
""	evolution shapes our lives.		
""			
14	TRUE LOVE, by Jennifer Lopez. (Celebra.) The entertainer describes what she	5	2
