This	October 23, 2011	Last	Weeks
Week	Fiction	Week	On List
""			
1	SHOCK WAVE, by John Sandford. (Putnam, $27.95.) Virgil Flowers investigates	--	1
""	several bombings of a superstore chain that seeks to open a store in a Minnesota		
""	river town.		
""			
2	THE AFFAIR, by Lee Child. (Delacorte, $28.) For Jack Reacher, an elite military	1	2
""	police officer, it all started in 1997. A lonely railroad track. A crime scene. A cover-		
""	up.		
""			
3	SURVIVORS, by James Wesley Rawles. (Atria, $24.) Individuals use survivalist	--	1
""	skills to defend themselves after the United States suffers a socioeconomic collapse.		
""			
4	NEVERWINTER, by R. A. Salvatore. (Wizards of the Coast, $27.95.) The second	--	1
""	book in a fantasy series featuring Drizzt Du‘Orden.		
""			
5	THE NIGHT CIRCUS, by Erin Morgenstern. (Doubleday, $26.95.) Two young rivals	4	4
""	at a magical circus become collaborators as they fall in love.		
""			
6	LETHAL, by Sandra Brown. (Grand Central, $26.99.) A woman, her daughter and a	5	3
""	man accused of murder evade the authorities as they search for her dead husband’s		
""	secrets.		
""			
7	ALEPH, by Paulo Coelho. (Knopf, $24.95.) A crisis of faith is the impetus for a	6	2
""	journey through time and space, on a path that teaches love, forgiveness and		
""	courage.		
""			
8	1225 CHRISTMAS TREE LANE, by Debbie Macomber. (Mira, $16.95.) Puppies and	2	2
""	an ex-husband loom large in the last installment of the Cedar Cove series.		
""			
9	A DANCE WITH DRAGONS, by George R. R. Martin. (Bantam, $35.) After a	8	13
""	"colossal battle, the Seven Kingdoms face new threats; Book 5 of ""A Song of Ice and"		
""	"Fire."""		
""			
10	FEAST DAY OF FOOLS, by James Lee Burke. (Simon & Schuster, $26.99.) Danger	3	2
""	increases tenfold as Sheriff Hackberry Holland investigates a case in the desert.		
""			
11	THE DOVEKEEPERS, by Alice Hoffman. (Scribner, $27.99.) The lives of four	--	1
""	women intersect during the siege of Masada in 70 A.D.		
""			
12	LIONHEART, by Sharon Kay Penman. (Marion Wood/Putnam, $28.95.) King	--	1
""	Richard fearlessly battles Saracens during the Third Crusade while back in England,		
""	his brother plots against him.		
""			
13	SON OF STONE, by Stuart Woods. (Putnam, $26.95.) The New York lawyer Stone	7	3
""	Barrington gets to know his teenage son and proposes to the boy’s mother.		
""			
14	NEW YORK TO DALLAS, by J. D. Robb. (Putnam, $27.95.) An escaped child	9	4
""	molester pursues Lt. Eve Dallas; by Nora Roberts, writing pseudonymously.		
This	October 23, 2011	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	KILLING LINCOLN, by Bill O'Reilly and Martin Dugard. (Holt, $28.) The commentator	1	2
""	looks at the heart-stopping events surrounding the assassination of Abraham Lincoln.		
""			
2	BOOMERANG, by Michael Lewis. (Norton, $25.95.) A look at some of the places —	--	1
""	Greece, Ireland, Iceland — hardest hit by the financial collapse of 2008, and at how it		
""	happened.		
""			
3	SERIOUSLY ... I'M KIDDING, by Ellen DeGeneres. (Grand Central, $26.99.) A	--	1
""	collection of humor pieces from the stand-up comedian and talk-show host.		
""			
4	THIS IS HERMAN CAIN!, by Herman Cain. (Threshold, $25.) The life and views of the	--	1
""	Republican presidential candidate and former C.E.O. of Godfather‘s Pizza.		
""			
5	JACQUELINE KENNEDY: HISTORIC CONVERSATIONS ON LIFE WITH JOHN F.	2	4
""	KENNEDY, . (Hyperion, $60.) Recordings and transcripts of a seven-part interview		
""	with Arthur M. Schlesinger Jr. in 1964.		
""			
6	UNBROKEN, by Laura Hillenbrand. (Random House, $27.) An Olympic runner's story	3	47
""	of survival as a prisoner of the Japanese in World War II.		
""			
7	THAT USED TO BE US, by Thomas L. Friedman and Michael Mandelbaum. (Farrar,	6	5
""	Straus & Giroux, $28.) How America fell behind in the world it invented, and how it		
""	can come back.		
""			
8	CONFIDENCE MEN, by Ron Suskind. (Harper/HarperCollins, $29.99.) President	4	3
""	Obama and his advisers, often at odds with one another, respond to the economic		
""	crisis.		
""			
9	DESTINY OF THE REPUBLIC, by Candice Millard. (Doubleday, $28.95.) The life and	5	3
""	death by assassination (and medical malpractice) of President James A. Garfield.		
""			
10	A STOLEN LIFE, by Jaycee Dugard. (Simon & Schuster, $24.99.) A woman tells of	7	13
""	being kidnapped at the age of 11 and held prisoner for 18 years by a convicted rapist		
""	and his wife.		
""			
11	RIN TIN TIN, by Susan Orlean. (Simon & Schuster, $26.99.) The German shepherd’s	11	2
""	journey from orphaned puppy to movie star and international celebrity.		
""			
12	IN THE GARDEN OF BEASTS, by Erik Larson. (Crown, $26.) William E. Dodd, the	10	22
""	U.S. ambassador to Germany, and his daughter, Martha, in 1930s Berlin.		
""			
13	THE SWERVE, by Stephen Greenblatt. (Norton, $26.95.) A Renaissance book hunter	12	3
""	rediscovered Lucretius’ classic “On the Nature of Things” and kept it from		
""	disappearing.		
""			
14	SWEETNESS, by Jeff Pearlman. (Gotham, $30.) A portrait of the superstar running	--	1
""	back Walter Payton, who died in 1999.		
