This	January 8, 2006	Last	Weeks
Week	Fiction	Week	On List
""			
1	MARY, MARY, by James Patterson. (Little, Brown, $27.95.) The F.B.I. agent Alex	1	6
""	Cross tracks a Hollywood killer who announces the crimes via e-mail.		
""			
2	THE DA VINCI CODE, by Dan Brown. (Doubleday, $24.95.) A murder at the	5	144
""	Louvre leads to a trail of clues found in the work of Leonardo and to the discovery		
""	of a secret society.		
""			
3	“S” IS FOR SILENCE, by Sue Grafton. (Marian Wood/Putnam, $26.95.) Kinsey	2	3
""	Millhone searches for a woman who disappeared 34 years ago.		
""			
4	AT FIRST SIGHT, by Nicholas Sparks. (Warner, $24.95.) The young couple from	3	10
""	"""True Believer,"" who are now expecting a child, receive a disturbing message."		
""			
5	AMAZING PEACE, by Maya Angelou. (Random House, $9.95.) A poem read at the	4	3
""	lighting of the White House Christmas tree in December 2005.		
""			
6	PREDATOR, by Patricia Cornwell. (Putnam, $26.95.) On the trail of a possible	7	9
""	serial killer, Dr. Kay Scarpetta turns to a jailed psychopath for advice.		
""			
7	FOREVER ODD, by Dean Koontz. (Bantam, $27.) Odd Thomas, a character from	6	4
""	Koontz's 2003 novel of the same name who can communicate with the dead,		
""	searches for a missing friend.		
""			
8	THE CAMEL CLUB, by David Baldacci. (Warner, $26.95.) A group of eccentric	10	9
""	conspiracy theorists stumbles across an actual plot reaching to the highest levels		
""	of government.		
""			
9	CHRIST THE LORD: OUT OF EGYPT, by Anne Rice. (Knopf, $25.95.) What	11	8
""	happened in Bethlehem; a story narrated by a 7-year-old who discovers that he is		
""	the Prince of Peace.		
""			
10	THE LIGHTHOUSE, by P. D. James. (Knopf, $25.95.) Commander Adam	9	5
""	Dalgliesh is called in to solve a murder (or two) on a remote Cornish island.		
""			
11	LIGHT FROM HEAVEN, by Jan Karon. (Viking, $26.95.) Father Tim's bishop asks	8	7
""	him to revive a long-closed mountain church; the final novel in the Mitford series.		
""			
12	SON OF A WITCH, by Gregory Maguire. (ReganBooks/HarperCollins, $26.95.) Liir	12	13
""	"makes his way through the dangerous land of Oz; a sequel to ""Wicked."""		
""			
13	THE FIVE PEOPLE YOU MEET IN HEAVEN, by Mitch Albom. (Hyperion, $19.95.)	--	100
""	An old man who died trying to rescue a girl from danger finds that all is explained		
""	to him in the afterlife.		
""			
14	TOXIC BACHELORS, by Danielle Steel. (Delacorte, $27.) On a Mediterranean	14	7
""	vacation, three resolutely single friends meet three impressive women.		
This	January 8, 2006	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	TEAM OF RIVALS, by Doris Kearns Goodwin. (Simon & Schuster, $35.) The	3	9
""	political genius of Abraham Lincoln, revealed in his relationship with his cabinet,		
""	"from the author of ""No Ordinary Time."""		
""			
2	"TEACHER MAN, by Frank McCourt. (Scribner, $26.) The author of ""Angela's"	1	6
""	"Ashes"" remembers his years teaching high school English in New York City."		
""			
3	MARLEY & ME, by John Grogan. (Morrow, $21.95.) A newspaper columnist and	4	10
""	his wife learn some life lessons from their neurotic dog.		
""			
4	OUR ENDANGERED VALUES, by Jimmy Carter. (Simon & Schuster, $25.) The	2	8
""	former president warns against blurring politics and fundamentalist religion.		
""			
5	1776, by David McCullough. (Simon & Schuster, $32.) An account of America's	6	31
""	founding year by the Pulitzer Prize-winning author, focusing on the inexperienced		
""	George Washington and heroic citizen soldiers.		
""			
6	THE WORLD IS FLAT, by Thomas L. Friedman. (Farrar, Straus & Giroux, $27.50.)	5	38
""	A columnist for The New York Times analyzes 21st-century economics and foreign		
""	policy and presents an overview of globalization trends.		
""			
7	THE YEAR OF MAGICAL THINKING, by Joan Didion. (Knopf, $23.95.) The	8	12
""	author's attempts to come to terms with the death of her husband and the grave		
""	illness of their only daughter.		
""			
8	FREAKONOMICS, by Steven D. Levitt and Stephen J. Dubner. (Morrow, $25.95.)	7	37
""	A maverick scholar applies economic thinking to everything from sumo wrestlers		
""	who cheat to legalized abortion and the falling crime rate.		
""			
9	THE TRUTH (WITH JOKES), by Al Franken. (Dutton, $25.95.) A comic attack on	9	9
""	"the Bush administration from the author of ""Lies (and the Lying Liars Who Tell"		
""	"Them)."""		
""			
10	THE EDUCATION OF A COACH, by David Halberstam. (Hyperion, $24.95.) A	14	5
""	profile of Bill Belichick, the coach of the New England Patriots.		
""			
11	MY FRIEND LEONARD, by James Frey. (Riverhead, $24.95.) The author of the	10	12
""	"addiction memoir ""A Million Little Pieces"" remembers a helpful mobster friend."		
""			
12	A MAN WITHOUT A COUNTRY, by Kurt Vonnegut. (Seven Stories, $23.95.)	--	7
""	"Autobiographical essays and observations from the author of ""Slaughterhouse-"		
""	"Five."""		
""			
13	ARE MEN NECESSARY?, by Maureen Dowd. (Putnam, $25.95.) A New York	--	6
""	Times columnist considers the relationship between the sexes.		
""			
14	"BLINK, by Malcolm Gladwell. (Little, Brown, $25.95.) The author of ""The Tipping"	12	47
