This	January 17, 2010	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE LOST SYMBOL, by Dan Brown. (Doubleday, $29.95.) Robert Langdon	1	16
""	among the Masons.		
""			
2	THE HELP, by Kathryn Stockett. (Amy Einhorn/Putnam, $24.95.) A young white	4	40
""	woman and two black maids in 1960s Mississippi.		
""			
3	I, ALEX CROSS, by James Patterson. (Little, Brown, $27.99.) Tracking the	2	7
""	murderer of a relative, Alex Cross discovers a wild Washington scene with		
""	explosive secrets.		
""			
4	SIZZLE, by Julie Garwood. (Ballantine, $26.) A film student who witnessed a crime	--	1
""	is aided by a handsome F.B.I. agent.		
""			
5	FIRED UP, by Jayne Ann Krentz. (Putnam, $25.95.) A venture capitalist who	--	1
""	believes he has inherited an ancestor’s psychic powers searches for an elusive		
""	artifact.		
""			
6	THE HONOR OF SPIES, by W. E. B. Griffin and William E. Butterworth IV.	--	1
""	(Putnam, $26.95.) An O.S.S. agent seeks information from a German prisoner of		
""	war; the fifth book in the Honor Bound series.		
""			
7	DEEPER THAN THE DEAD, by Tami Hoag. (Dutton, $26.95.) An F.B.I.	--	1
""	investigator and a teacher track a series of murders in California in 1985.		
""			
8	THE LAST SONG, by Nicholas Sparks. (Grand Central, $24.99.) A 17-year-old girl	8	17
""	spends the summer with her divorced father in North Carolina and finds many		
""	kinds of love.		
""			
9	ALTAR OF EDEN, by James Rollins. (Morrow/HarperCollins, $27.99.) A Louisiana	--	1
""	veterinarian discovers a wrecked fishing trawler filled with genetically altered		
""	animals.		
""			
10	UNDER THE DOME, by Stephen King. (Scribner, $35.) When a Maine town is	3	8
""	trapped by an invisible force field, a sanctimonious and hypocritical politician takes		
""	over.		
""			
11	“U” IS FOR UNDERTOW, by Sue Grafton. (Putnam, $27.95.) Kinsey Millhone	7	5
""	investigates the case of a 4-year-old girl who disappeared 21 years earlier.		
""			
12	PIRATE LATITUDES, by Michael Crichton. (Harper/HarperCollins, $27.99.) In the	5	6
""	17th-century Caribbean, a British pirate attacks a Spanish galleon.		
""			
13	FORD COUNTY, by John Grisham. (Doubleday, $24.) Stories set in rural	6	9
""	Mississippi.		
""			
14	I, SNIPER, by Stephen Hunter. (Simon & Schuster, $26.) Bob Lee Swagger	--	1
""	discovers that the murder of four ’60s radicals is more complicated than it seems.		
This	January 17, 2010	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	HAVE A LITTLE FAITH, by Mitch Albom. (Hyperion, $23.99.) A suburban rabbi	2	14
""	and a Detroit pastor teach lessons about the comfort of belief.		
""			
2	GOING ROGUE, by Sarah Palin. (Harper/HarperCollins, $28.99.) A memoir by the	1	7
""	former Alaska governor and vice-presidential candidate.		
""			
3	WHAT THE DOG SAW, by Malcolm Gladwell. (Little, Brown, $27.99.) A decade of	7	11
""	New Yorker essays.		
""			
4	SUPERFREAKONOMICS, by Steven D. Levitt and Stephen J. Dubner.	6	11
""	(Morrow/HarperCollins, $29.99.) A scholar and a journalist apply economic		
""	thinking to everything: the sequel.		
""			
5	STONES INTO SCHOOLS, by Greg Mortenson. (Viking, $26.95.) Building	8	5
""	schools, many of them for girls, in northeast Afghanistan; takes up where “Three		
""	Cups of Tea” left off.		
""			
6	OPEN, by Andre Agassi. (Knopf, $28.95.) The tennis champion’s autobiography.	5	8
""			
7	TRUE COMPASS, by Edward M. Kennedy. (Twelve, $35.) The late senator’s	4	16
""	autobiography.		
""			
8	OUTLIERS, by Malcolm Gladwell. (Little, Brown, $27.99.) Why some people	9	59
""	succeed, from the author of “Blink.”		
""			
9	ARGUING WITH IDIOTS, written and edited by Glenn Beck, Kevin Balfe and	3	15
""	others. (Mercury Radio Arts/Threshold Editions, $29.99.) The case against big		
""	government.		
""			
10	TOO BIG TO FAIL, by Andrew Ross Sorkin. (Viking, $32.95.) The 2008 financial	15	8
""	implosion on Wall Street and in Washington, by a New York Times reporter and		
""	columnist.		
""			
11	THE IMPERIAL CRUISE, by James Bradley. (Little, Brown, $29.99.) In 1905,	10	6
""	during a diplomatic journey organized by Theodore Roosevelt, William Howard		
""	Taft negotiated secret agreements with several Asian countries.		
""			
12	THE BOOK OF BASKETBALL, by Bill Simmons. (Ballantine/ESPN, $30.)	13	9
""	ESPN.com’s Sports Guy crunches big questions in N.B.A. history.		
""			
13	HALF THE SKY, by Nicholas D. Kristof and Sheryl WuDunn. (Knopf, $27.95.)	--	8
""	Women fighting sexual oppression in Asia and Africa.		
""			
14	BORN TO RUN, by Christopher McDougall. (Knopf, $24.95.) Secrets of	--	17
""	distance running from a Mexican Indian tribe.		
""			
15	LAST WORDS, by George Carlin with Tony Hendra. (Free Press, $26.99.) The life	14	5
