This	February 5, 2017	Last	Weeks
Week	Fiction	Week	On List
""			
1	NEVER NEVER, by James Patterson and Candice Fox. (Little, Brown.) Harriet	--	1
""	Blue, a Sydney sex crimes detective, is sent to the outback (the never never) to		
""	investigate the disappearance of a mine worker. The first in a new series.		
""			
2	THE UNDERGROUND RAILROAD, by Colson Whitehead. (Doubleday.) A slave	3	24
""	girl heads toward freedom on the network, envisioned as actual tracks and		
""	tunnels.		
""			
3	TWO BY TWO, by Nicholas Sparks. (Grand Central.) A man who became a single	4	16
""	father when his marriage and business collapsed learns to take a chance on a		
""	new love.		
""			
4	THE WHISTLER, by John Grisham. (Doubleday.) A whistleblower alerts a Florida	2	13
""	investigator to judicial corruption involving the Mob and Indian casinos.		
""			
5	THE MISTRESS, by Danielle Steel. (Delacorte.) The beautiful mistress of a	1	3
""	Russian oligarch falls in love with an artist and yearns for freedom.		
""			
6	FEVERSONG, by Karen Marie Moning. (Delacorte.) A group of superhuman	--	1
""	beings fight to save Dublin (and humanity); the conclusion of the Fever series.		
""			
7	CROSS THE LINE, by James Patterson. (Little, Brown.) Detective Alex Cross and	5	9
""	his wife, Bree, team up to catch a killer causing chaos in Washington, D.C.		
""			
8	SMALL GREAT THINGS, by Jodi Picoult. (Ballantine.) A medical crisis entangles	7	15
""	a black nurse, a white supremacist father and a white lawyer.		
""			
9	BELOW THE BELT, by Stuart Woods. (Putnam.) The New York lawyer Stone	6	3
""	Barrington faces danger when he finds himself in possession of a retired C.I.A.		
""	agent’s explosive memoir.		
""			
10	THE CHEMIST, by Stephenie Meyer. (Little, Brown.) A specialist in chemically	8	11
""	controlled torture, on the run from her former employers, takes on one last job.		
""			
11	NO MAN'S LAND, by David Baldacci. (Grand Central.) John Puller, a special	9	10
""	agent with the Army, searches for the truth about his mother, who disappeared 30		
""	years ago.		
""			
12	COMMONWEALTH, by Ann Patchett. (Harper.) Five decades in the lives of two	14	15
""	families remade by divorce.		
""			
13	A GENTLEMAN IN MOSCOW, by Amor Towles. (Viking.) A Russian count	15	10
""	undergoes 30 years of house arrest in the Metropol hotel, across from the Kremlin.		
""			
14	THE WRONG SIDE OF GOODBYE, by Michael Connelly. (Little, Brown.) The	--	11
""	detective Harry Bosch aids a billionaire in search of a possible heir.		
This	February 5, 2017	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	HILLBILLY ELEGY, by J. D. Vance. (HarperCollins.) A Yale Law School graduate	1	26
""	looks at the struggles of America’s white working class through his own childhood		
""	in the Rust Belt.		
""			
2	THREE DAYS IN JANUARY, by Bret Baier with Catherine Whitney.	2	2
""	(Morrow/HarperCollins.) Eisenhower’s farewell address and his role in the		
""	Kennedy transition.		
""			
3	KILLING THE RISING SUN, by Bill O'Reilly and Martin Dugard. (Holt.) The host of	3	19
""	“The O’Reilly Factor” recounts the final years of World War II.		
""			
4	THE MAGNOLIA STORY, by Chip Gaines and Joanna Gaines with Mark	5	14
""	Dagostino. (W Publishing/Thomas Nelson.) The lives of the couple who star in the		
""	HGTV show “Fixer Upper.”		
""			
5	THE BOOK OF JOY, by Dalai Lama and Desmond Tutu. (Avery.) A discussion	9	14
""	between two spiritual leaders about how to find joy in the face of suffering.		
""			
6	THE UNDOING PROJECT, by Michael Lewis. (Norton.) How the psychologists	6	7
""	Daniel Kahneman and Amos Tversky upended assumptions about the decision-		
""	making process and invented the field of behavioral economics.		
""			
7	THE PRINCESS DIARIST, by Carrie Fisher. (Blue Rider.) Recollections of life on	4	4
""	the set of the first Star Wars movie by the actress and writer, who died in		
""	December.		
""			
8	TEARS WE CANNOT STOP, by Michael Eric Dyson. (St. Martin's.) A frank and	--	1
""	searing discussion of race.		
""			
9	THE LOST CITY OF THE MONKEY GOD, by Douglas Preston. (Grand Central.)	7	3
""	A frightening search for a lost civilization in the Honduran rain forest.		
""			
10	HIDDEN FIGURES, by Margot Lee Shetterly. (Morrow/HarperCollins.) The black	15	3
""	women mathematicians who worked at then-segregated NASA. The basis of the		
""	movie.		
""			
11	WHEN BREATH BECOMES AIR, by Paul Kalanithi. (Random House.) A memoir	12	47
""	by a physician who received a diagnosis of Stage IV lung cancer at the age of 36.		
""			
12	AUDACITY, by Jonathan Chait. (Custom House/Morrow.) An argument for the	--	1
""	durability of Obama’s legacy.		
""			
13	BETWEEN THE WORLD AND ME, by Ta-Nehisi Coates. (Spiegel & Grau.) A	14	69
""	meditation on race in America.		
""			
14	THANK YOU FOR BEING LATE, by Thomas L. Friedman. (Farrar, Straus &	11	9
""	Giroux.) How globalization, climate change and the accelerating pace of		
