This	January 31, 2010	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE HELP, by Kathryn Stockett. (Amy Einhorn/Putnam, $24.95.) A young white	1	42
""	woman and two black maids in 1960s Mississippi.		
""			
2	THE FIRST RULE, by Robert Crais. (Penguin Group (USA) Incorporated, $26.95.)	--	1
""	Elvis Cole and his partner, Joe Pike, set out to clear the reputation of a former		
""	military contractor who has been murdered.		
""			
3	THE LOST SYMBOL, by Dan Brown. (Doubleday, $29.95.) Robert Langdon	2	18
""	among the Masons.		
""			
4	THE SWAN THIEVES, by Elizabeth Kostova. (Little, Brown, $26.99.) A	--	1
""	psychiatrist who treats a man who slashed a canvas in the National Gallery is		
""	drawn into the world of French Impressionism; from the author of “The Historian.”		
""			
5	THE LAST SONG, by Nicholas Sparks. (Grand Central, $24.99.) A 17-year-old girl	6	19
""	spends the summer with her divorced father in North Carolina and finds many		
""	kinds of love.		
""			
6	I, ALEX CROSS, by James Patterson. (Little, Brown, $27.99.) Tracking the	5	9
""	murderer of a relative, Alex Cross discovers a wild Washington scene with		
""	explosive secrets.		
""			
7	IMPACT, by Douglas Preston. (Forge, $25.99.) Scientists race to defuse a	4	2
""	doomsday weapon pointed at Earth from one of the moons of Mars.		
""			
8	TREASURE HUNT, by John Lescroart. (Dutton, $26.95.) A young San Francisco	--	1
""	private investigator discovers some unpleasant facts when a well-known fund-		
""	raiser is murdered.		
""			
9	NOAH’S COMPASS, by Anne Tyler. (Knopf, $25.95.) A retired teacher with a	3	2
""	head injury struggles to regain his memory and his engagement in life.		
""			
10	DEEPER THAN THE DEAD, by Tami Hoag. (Dutton, $26.95.) An F.B.I.	7	3
""	investigator and a teacher track a series of murders in California in 1985.		
""			
11	THE GIRL WHO PLAYED WITH FIRE, by Stieg Larsson. (Knopf, $25.95.) A	14	14
""	Swedish hacker becomes a murder suspect.		
""			
12	“U” IS FOR UNDERTOW, by Sue Grafton. (Putnam, $27.95.) Kinsey Millhone	11	7
""	investigates the case of a 4-year-old girl who disappeared 21 years earlier.		
""			
13	ROSES, by Leila Meacham. (Grand Central, $24.99.) Three generations in a small	--	1
""	East Texas town.		
""			
14	I, SNIPER, by Stephen Hunter. (Simon & Schuster, $26.) Bob Lee Swagger	15	3
""	discovers that the murder of four ’60s radicals is more complicated than it seems.		
This	January 31, 2010	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	GAME CHANGE, by John Heilemann and Mark Halperin. (Harper/HarperCollins,	--	1
""	$27.99.) Behind the scenes at the 2008 election with Barack Obama, Bill and		
""	Hillary Clinton, John and Elizabeth Edwards, John McCain and Sarah Palin.		
""			
2	COMMITTED, by Elizabeth Gilbert. (Viking, $26.95.) The author of “Eat, Pray,	1	2
""	Love” wrestles with, and overcomes, her ambivalence about marriage.		
""			
3	HAVE A LITTLE FAITH, by Mitch Albom. (Hyperion, $23.99.) A suburban rabbi	2	16
""	and a Detroit pastor teach lessons about the comfort of belief.		
""			
4	GOING ROGUE, by Sarah Palin. (Harper/HarperCollins, $28.99.) A memoir by the	4	9
""	former Alaska governor and vice-presidential candidate.		
""			
5	STONES INTO SCHOOLS, by Greg Mortenson. (Viking, $26.95.) Building	5	7
""	schools, many of them for girls, in northeast Afghanistan; takes up where “Three		
""	Cups of Tea” left off.		
""			
6	OUTLIERS, by Malcolm Gladwell. (Little, Brown, $27.99.) Why some people	6	61
""	succeed, from the author of “Blink.”		
""			
7	THE CHECKLIST MANIFESTO, by Atul Gawande. (Metropolitan/Holt, $24.50.)	3	2
""	Following checklists makes surgery safer and other activities more efficient, a		
""	doctor argues.		
""			
8	SUPERFREAKONOMICS, by Steven D. Levitt and Stephen J. Dubner.	7	13
""	(Morrow/HarperCollins, $29.99.) A scholar and a journalist apply economic		
""	thinking to everything: the sequel.		
""			
9	DRIVE, by Daniel H. Pink. (Riverhead, $26.95.) What really motivates people is	9	2
""	the quest for autonomy, mastery and purpose, not external rewards.		
""			
10	WHAT THE DOG SAW, by Malcolm Gladwell. (Little, Brown, $27.99.) A decade of	8	13
""	New Yorker essays.		
""			
11	OPEN, by Andre Agassi. (Knopf, $28.95.) The tennis champion’s autobiography.	10	10
""			
12	TOO BIG TO FAIL, by Andrew Ross Sorkin. (Viking, $32.95.) The 2008 financial	13	10
""	implosion on Wall Street and in Washington, by a New York Times reporter and		
""	columnist.		
""			
13	ANTICANCER, by David Servan-Schreiber. (Viking, $26.95.) A doctor who	11	3
""	survived brain cancer discusses his experience and reviews research about diet		
""	and mind-body balance.		
""			
14	ALL THINGS AT ONCE, by Mika Brzezinski with Daniel Paisner. (Weinstein,	14	2
""	$24.95.) How the MSNBC newswoman combines being a wife, mother and		
""	journalist.		
