This	August 3, 2008	Last	Weeks
Week	Fiction	Week	On List
""			
1	TRIBUTE, by Nora Roberts. (Putnam, $26.95.) A former child star returns to	1	2
""	Virginia to rehabilitate the farm owned by her grandmother, an actress who died		
""	mysteriously.		
""			
2	THE STORY OF EDGAR SAWTELLE, by David Wroblewski. (Ecco, $25.95.) A	4	6
""	mute takes refuge with three dogs in the Wisconsin woods after his father’s		
""	murder.		
""			
3	RULES OF DECEPTION, by Christopher Reich. (Doubleday, $27.95.) The death	--	1
""	of a surgeon’s wife draws him into a world of espionage and terrorism.		
""			
4	THE HOST, by Stephenie Meyer. (Little, Brown, $25.99.) Aliens have taken	7	11
""	control of the minds and bodies of most humans, but one woman won’t surrender.		
""			
5	THE LAST PATRIOT, by Brad Thor. (Atria, $26.) Scot Harvath, a Homeland	3	3
""	Security superagent, searches for an ancient secret that could defeat Islamic		
""	militants.		
""			
6	SAIL, by James Patterson and Howard Roughan. (Little, Brown, $27.99.) A sailing	6	6
""	vacation turns into a disaster when someone attempts to destroy a family.		
""			
7	FEARLESS FOURTEEN, by Janet Evanovich. (St. Martin’s, $27.95.) Stephanie	2	5
""	Plum and her boyfriend Joe Morelli become involved when his cousin’s bank		
""	robbery goes bad.		
""			
8	JUST TOO GOOD TO BE TRUE, by E. Lynn Harris. (Double day, $24.95.)	--	1
""	Secrets threaten the relationship between a mother, a successful Atlanta		
""	entrepreneur, and her son, a college football player who is bound for the N.F.L.		
""			
9	SWAN PEAK, by James Lee Burke. (Simon & Schuster, $25.95.) The Louisiana	5	2
""	detective Dave Robicheaux can’t escape trouble on his Montana vacation.		
""			
10	CHASING HARRY WINSTON, by Lauren Weisberger. (Simon & Schuster,	12	8
""	$25.95.) Three glamorous friends, New York women nearing 30, vow to change		
""	their lives.		
""			
11	TAILSPIN, by Catherine Coulter. (Putnam, $25.95.) Dillon Savich and Lacey	8	4
""	Sherlock — F.B.I. agents as well as husband and wife — come to the aid of a		
""	colleague.		
""			
12	SAY GOODBYE, by Lisa Gardner. (Bantam, $25.) An F.B.I. agent tracks a serial	--	1
""	killer who uses spiders as a weapon.		
""			
13	LOVE THE ONE YOU’RE WITH, by Emily Giffin. (St. Martin’s, $24.95.) A woman’s	10	10
""	happy marriage is shaken when she encounters an old boyfriend.		
""			
14	THE BEACH HOUSE, by Jane Green. (Viking, $24.95.) A woman’s life changes	9	5
This	August 3, 2008	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	WHEN YOU ARE ENGULFED IN FLAMES, by David Sedaris. (Little, Brown,	1	7
""	$25.99.) The humorist’s latest essays.		
""			
2	LIFE WITH MY SISTER MADONNA, by Christopher Ciccone with Wendy Leigh.	--	1
""	(Simon Spotlight Entertainment, $26.) What she’s really like.		
""			
3	ARE YOU THERE, VODKA? IT’S ME, CHELSEA, by Chelsea Handler. (Simon	2	13
""	Spotlight Entertainment, $24.95.) Humorous personal essays from the stand-up		
""	comedian.		
""			
4	THE DARK SIDE, by Jane Mayer. (Doubleday, $27.50.) How the Bush	--	1
""	administration embraced the practice of torture.		
""			
5	STORI TELLING, by Tori Spelling with Hilary Liftin. (Simon Spotlight, $24.95.) The	5	8
""	actress’s memoir.		
""			
6	FLEECED, by Dick Morris and Eileen McGann. (Harper, $26.95.) Americans are	3	4
""	fleeced by government, business, labor unions and lobbyists.		
""			
7	WHAT HAPPENED, by Scott McClellan. (PublicAffairs, $27.95.) A former White	4	8
""	House press secretary regrets that “I allowed myself to be deceived” by top		
""	officials.		
""			
8	THE MONSTER OF FLORENCE, by Douglas Preston with Mario Spezi. (Grand	6	6
""	Central, $25.99.) An American writer in Florence and an Italian journalist work to		
""	discover the identity of a local serial killer.		
""			
9	THE POST-AMERICAN WORLD, by Fareed Zakaria. (Norton, $25.95.) The rise of	7	12
""	China and India and the global distribution of power.		
""			
10	THE PROSECUTION OF GEORGE W. BUSH FOR MURDER, by Vincent	9	6
""	Bugliosi. (Vanguard, $26.95.) The Manson prosecutor makes a case for trying the		
""	president for the deaths of 4,000 American soldiers in Iraq.		
""			
11	AUDITION, by Barbara Walters. (Knopf, $29.95.) A personal and professional	8	11
""	memoir.		
""			
12	MY STROKE OF INSIGHT, by Jill Bolte Taylor. (Viking, $24.95.) A brain scientist	10	7
""	shares what she learned from her 1996 stroke.		
""			
13	ROME 1960, by David Maraniss. (Simon & Schuster, $26.95.) How the 1960	11	3
""	Olympic Games reflected their time.		
""			
14	YANKEE FOR LIFE, by Bobby Murcer with Glen Waggoner. (Harper, $24.95.)	--	1
""	Recalling a career as a player and broadcaster.		
""			
15	I AM AMERICA (AND SO CAN YOU!), by Stephen Colbert, Richard Dahm, Paul	14	29
