This	October 25, 2009	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE LOST SYMBOL, by Dan Brown. (Doubleday, $29.95.) Robert Langdon	1	4
""	among the Masons.		
""			
2	A TOUCH OF DEAD, by Charlaine Harris. (Ace, $23.95.) The complete Sookie	--	1
""	Stackhouse stories.		
""			
3	THE HELP, by Kathryn Stockett. (Amy Einhorn/Putnam, $24.95.) A young white	5	28
""	woman and two black maids in 1960s Mississippi.		
""			
4	THE PROFESSIONAL, by Robert B. Parker. (Putnam, $26.95.) Rich women are	--	1
""	turning up dead, and the Boston P.I. Spenser investigates.		
""			
5	THE LAST SONG, by Nicholas Sparks. (Grand Central, $24.99.) A 17-year-old girl	4	5
""	spends the summer with her divorced father in North Carolina and finds many		
""	kinds of love.		
""			
6	EVIDENCE, by Jonathan Kellerman. (Ballantine, $28.) The Los Angeles	--	1
""	psychologist-detective Alex Delaware helps solve the grisly murder of an architect		
""	and his companion.		
""			
7	HALF BROKE HORSES, by Jeannette Walls. (Scribner, $26.) A re-creation of the	--	1
""	life of the author’s grandmother, a mustang breaker, schoolteacher, ranch wife		
""	and mother of two who grew up in the Southwest in the early 20th century, by the		
""	author of “The Glass Castle.”		
""			
8	AN ECHO IN THE BONE, by Diana Gabaldon. (Delacorte, $30.) The descendants	2	3
""	of Jamie Fraser and his wife, Claire, search for clues about their flight from North		
""	Carolina during the Revolution; the seventh Outlander novel.		
""			
9	ROUGH COUNTRY, by John Sandford. (Putnam, $26.95.) Virgil Flowers	3	2
""	investigates a string of murders at a Minnesota resort for women.		
""			
10	HER FEARFUL SYMMETRY, by Audrey Niffenegger. (Scribner, $26.99.) A	6	2
""	woman haunts the flat she’s left to her twin nieces near Highgate Cemetery in		
""	London.		
""			
11	THE GHOST KING, by R. A. Salvatore. (Wizards of the Coast, $27.95.) In the final	--	1
""	book of the Transitions fantasy series, Drizzt faces a powerful foe, a demonic		
""	crystal shard.		
""			
12	THE CHRISTMAS LIST, by Richard Paul Evans. (Simon & Schuster, $19.99.) A	--	1
""	man changes his life after he reads his own obituary and learns what others think		
""	of him.		
""			
13	THE UNSEEN ACADEMICALS, by Terry Pratchett. (Harper/HarperCollins,	--	1
""	$25.99.) In this Discworld fantasy, the benevolent tyrant of Ankh-Morpork		
""	suggests that Unseen University put together a football team.		
This	October 25, 2009	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	HAVE A LITTLE FAITH, by Mitch Albom. (Hyperion, $23.99.) A suburban rabbi	1	2
""	and a Detroit pastor teach lessons about the comfort of belief.		
""			
2	ARGUING WITH IDIOTS, written and edited by Glenn Beck, Kevin Balfe and	2	3
""	others. (Mercury Radio Arts/Threshold Editions, $29.99.) The case against big		
""	government.		
""			
3	TRUE COMPASS, by Edward M. Kennedy. (Twelve, $35.) The late senator’s	3	4
""	autobiography.		
""			
4	WHERE MEN WIN GLORY, by Jon Krakauer. (Doubleday, $27.95.) The story of	7	4
""	Pat Tillman, the N.F.L. player who enlisted after 9/11, and the Army’s cover-up of		
""	his death by friendly fire in Afghanistan.		
""			
5	THE MURDER OF KING TUT, by James Patterson and Martin Dugard. (Little,	5	2
""	Brown, $26.99.) Investigating the Boy King’s sudden death.		
""			
6	THE TIME OF MY LIFE, by Patrick Swayze and Lisa Niemi. (Atria, $26.) A memoir	4	2
""	by the actor, who died in September, and his wife.		
""			
7	OUTLIERS, by Malcolm Gladwell. (Little, Brown, $27.99.) Why some people	9	47
""	succeed, from the author of “Blink.”		
""			
8	THE GREATEST SHOW ON EARTH, by Richard Dawkins. (Free Press, $30.)	8	3
""	Evidence for evolution; a counterattack on advocates of intelligent design.		
""			
9	THE NATIONAL PARKS, by Dayton Duncan and Ken Burns. (Knopf, $50.) A	15	2
""	companion to the PBS series.		
""			
10	HALF THE SKY, by Nicholas D. Kristof and Sheryl WuDunn. (Knopf, $27.95.)	13	3
""	Women fighting sexual oppression in Asia and Africa.		
""			
11	HIGH ON ARRIVAL, by Mackenzie Phillips with Hilary Liftin. (Simon Spotlight	6	3
""	Entertainment, $25.99.) The actress and daughter of Papa John Phillips recalls a		
""	life of parties, drugs and a complicated relationship with her father.		
""			
12	OFFICIAL BOOK CLUB SELECTION, by Kathy Griffin. (Ballantine, $25.) A	10	5
""	humorous memoir from the star of “My Life on the D-List.”		
""			
13	AMERICAN ON PURPOSE, by Craig Ferguson. (Harper/HarperCollins, $25.99.)	11	3
""	The Scottish-born comedian describes his journey to television stardom and		
""	American citizenship.		
""			
14	THE CASE FOR GOD, by Karen Armstrong. (Knopf, $27.95.) Armstrong, a former	16	3
""	nun, seeks to rescue the idea of God from atheists and literal-minded believers		
""	alike.		
