This	August 10, 2008	Last	Weeks
Week	Fiction	Week	On List
""			
1	MOSCOW RULES, by Daniel Silva. (Putnam, $26.95.) Gabriel Allon, an art restorer	--	1
""	and an occasional spy for the Israeli secret service, uncovers a Russian arms sales		
""	plot.		
""			
2	THE STORY OF EDGAR SAWTELLE, by David Wroblewski. (Ecco, $25.95.) A	2	7
""	mute takes refuge with three dogs in the Wisconsin woods after his father’s murder.		
""			
3	THE HOST, by Stephenie Meyer. (Little, Brown, $25.99.) Aliens have taken control	4	12
""	of the minds and bodies of most humans, but one woman won’t surrender.		
""			
4	TRIBUTE, by Nora Roberts. (Putnam, $26.95.) A former child star returns to	1	3
""	Virginia to rehabilitate the farm owned by her grandmother, an actress who died		
""	mysteriously.		
""			
5	THE LAST PATRIOT, by Brad Thor. (Atria, $26.) Scot Harvath, a Homeland	5	4
""	Security superagent, searches for an ancient secret that could defeat Islamic		
""	militants.		
""			
6	SAIL, by James Patterson and Howard Roughan. (Little, Brown, $27.99.) A sailing	6	7
""	vacation turns into a disaster.		
""			
7	INTO THE FIRE, by Suzanne Brockmann. (Ballantine, $25.) A former employee of	--	1
""	an elite security company comes out of hiding to confront a murderous neo-Nazi		
""	group.		
""			
8	DAMAGE CONTROL, by J. A. Jance. (Morrow, $25.95.) An elderly couple’s	--	1
""	suicide-by-accident in the mountains is not what it appears; the 13th Joanna Brady		
""	mystery.		
""			
9	FEARLESS FOURTEEN, by Janet Evanovich. (St. Martin’s, $27.95.) Stephanie	7	6
""	Plum and her boyfriend Joe Morelli become involved when his cousin’s bank		
""	robbery goes bad.		
""			
10	CHASING HARRY WINSTON, by Lauren Weisberger. (Simon & Schuster, $25.95.)	10	9
""	Three glamorous friends, New York women nearing 30, vow to change their lives.		
""			
11	RULES OF DECEPTION, by Christopher Reich. (Doubleday, $27.95.) The death of	3	2
""	a surgeon’s wife draws him into a world of espionage and terrorism.		
""			
12	SWAN PEAK, by James Lee Burke. (Simon & Schuster, $25.95.) The Louisiana	9	3
""	detective Dave Robicheaux can’t escape trouble on his Montana vacation.		
""			
13	JUST TOO GOOD TO BE TRUE, by E. Lynn Harris. (Double day, $24.95.) Secrets	8	2
""	threaten the relationship between a mother and her son, a college football player.		
""			
14	SAY GOODBYE, by Lisa Gardner. (Bantam, $25.) An F.B.I. agent tracks a serial	12	2
""	killer who uses spiders as a weapon.		
This	August 10, 2008	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	WHEN YOU ARE ENGULFED IN FLAMES, by David Sedaris. (Little, Brown,	1	8
""	$25.99.) The humorist’s latest essays deal with middle age, mortality and giving up		
""	smoking.		
""			
2	THE DARK SIDE, by Jane Mayer. (Doubleday, $27.50.) How the Bush	4	2
""	administration embraced the practice of torture.		
""			
3	LIFE WITH MY SISTER MADONNA, by Christopher Ciccone with Wendy Leigh.	2	2
""	(Simon Spotlight Entertainment, $26.) What she’s really like.		
""			
4	STORI TELLING, by Tori Spelling with Hilary Liftin. (Simon Spotlight	5	9
""	Entertainment, $24.95.) The actress’s memoir.		
""			
5	ARE YOU THERE, VODKA? IT’S ME, CHELSEA, by Chelsea Handler. (Simon	3	14
""	Spotlight Entertainment, $24.95.) Humorous personal essays from the stand-up		
""	comedian.		
""			
6	FLEECED, by Dick Morris and Eileen McGann. (Harper, $26.95.) Americans are	6	5
""	fleeced by government, business, labor unions and lobbyists.		
""			
7	HAVANA NOCTURNE, by T. J. English. (Morrow, $27.95.) Tales of the pre-Castro	--	1
""	days when American gangsters, led by Meyer Lansky, controlled Cuba’s casinos,		
""	hotels and nightclubs, creating an exuberant night life.		
""			
8	THE MONSTER OF FLORENCE, by Douglas Preston with Mario Spezi. (Grand	8	7
""	Central, $25.99.) An American writer in Florence and an Italian journalist work to		
""	discover the identity of a local serial killer.		
""			
9	WHAT HAPPENED, by Scott McClellan. (PublicAffairs, $27.95.) A former White	7	9
""	House press secretary regrets that “I allowed myself to be deceived” by top		
""	officials.		
""			
10	THE POST-AMERICAN WORLD, by Fareed Zakaria. (Norton, $25.95.) The rise of	9	13
""	China and India and the global distribution of power.		
""			
11	EMPIRES OF THE SEA, by Roger Crowley. (Random House, $30.) The 16th-	--	1
""	century struggle between the Ottoman Empire and Christian Europe for control of		
""	the Mediterranean.		
""			
12	MY STROKE OF INSIGHT, by Jill Bolte Taylor. (Viking, $24.95.) A brain scientist	12	8
""	shares what she learned from her 1996 stroke.		
""			
13	AUDITION, by Barbara Walters. (Knopf, $29.95.) A personal and professional	11	12
""	memoir.		
""			
14	HEAVEN AND HELL, by Don Felder with Wendy Holden. (Wiley, $25.95.) Twenty-	--	1
""	seven years as a guitarist for the Eagles.		
