This	August 4, 2002	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE REMNANT, by Tim LaHaye and Jerry B. Jenkins. (Tyndale, $24.99.) Volume	1	3
""	"10 of the ""Left Behind"" series, in which the forces of good battle the forces of evil"		
""	after the rapture of the saved.		
""			
2	THE LOVELY BONES, by Alice Sebold. (Little, Brown, $21.95.) A 14-year-old girl	3	4
""	looks down from heaven as she describes what happens in the aftermath of her		
""	kidnapping and murder.		
""			
3	THE BEACH HOUSE, by James Patterson and Peter de Jonge. (Little, Brown,	4	6
""	$26.95.) After his brother drowns in East Hampton, a law student seeks revenge		
""	on the powerful people who he thinks are responsible.		
""			
4	SUNSET IN ST. TROPEZ, by Danielle Steel. (Delacorte, $19.95.) Surprises await	2	4
""	a group of friends who decide to spend August on the Riviera.		
""			
5	THE NANNY DIARIES, by Emma McLaughlin and Nicola Kraus. (St. Martin's,	5	20
""	$24.95.) A satirical look at rich and powerful New Yorkers through the eyes of an		
""	Upper East Side nanny.		
""			
6	AN ACCIDENTAL WOMAN, by Barbara Delinsky. (Simon & Schuster, $25.) The	--	1
""	residents of a quiet New Hampshire town are stunned when a local woman is		
""	taken into custody by the F.B.I.		
""			
7	THE EMPEROR OF OCEAN PARK, by Stephen L. Carter. (Knopf, $26.95.) The	6	7
""	patriarch of a black family, forced to withdraw from consideration for the Supreme		
""	Court, dies under mysterious circumstances.		
""			
8	HARD EIGHT, by Janet Evanovich. (St. Martin's, $25.95.) Stephanie Plum takes	7	5
""	time out from bounty hunting to search for a girl who has been abducted.		
""			
9	THE SHELTERS OF STONE, by Jean M. Auel. (Crown, $28.95.) Love and danger	9	12
""	in a prehistoric society.		
""			
10	THE DIVE FROM CLAUSEN'S PIER, by Ann Packer. (Knopf, $24.) A young	8	6
""	woman from Wisconsin, whose fiance has been rendered a quadriplegic, decides		
""	to move to New York and start a new life.		
""			
11	GRAVE SECRETS, by Kathy Reichs. (Scribner, $25.) The forensic anthropologist	13	2
""	Temperance Brennan goes to Guatemala to help families identify their dead and is		
""	soon caught up in a missing-persons case.		
""			
12	IN THIS MOUNTAIN, by Jan Karon. (Viking, $25.95.) In the seventh book of the	12	8
""	"""Mitford Years"" series, Cynthia Kavanagh thrives in retirement while her husband,"		
""	Father Tim, grows restless.		
""			
13	FIRE ICE, by Clive Cussler with Paul Kemprecos. (Putnam, $26.95.) A mining	10	7
""	tycoon tries to overthrow the Russian government.		
This	August 4, 2002	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	SLANDER, by Ann Coulter. (Crown, $25.95.) The lawyer and pundit enumerates	1	4
""	"""liberal lies about the American right."""		
""			
2	THE LOBSTER CHRONICLES, by Linda Greenlaw. (Hyperion, $22.95.) The	5	3
""	"author of ""The Hungry Ocean"" gives up swordfishing and moves back in with her"		
""	parents on the island where she grew up.		
""			
3	YOU CANNOT BE SERIOUS, by John McEnroe with James Kaplan. (Putnam,	2	6
""	$25.95.) The autobiography of the former tennis star and current commentator.		
""			
4	STUPID WHITE MEN, by Michael Moore. (ReganBooks/ HarperCollins, $24.95.)	3	22
""	"The man behind ""Roger & Me"" takes aim at Republicans and Democrats,"		
""	"corporate America and our ""nation of idiots."""		
""			
5	JOHN ADAMS, by David McCullough. (Simon & Schuster, $35.) A biography of	4	56
""	the country's first vice president and second president.		
""			
6	WHY I AM A CATHOLIC, by Garry Wills. (Houghton Mifflin, $26.) The author of	13	2
""	"""Papal Sin"" explains his beliefs while examining 2,000 years of church history."		
""			
7	THE RIGHT WORDS AT THE RIGHT TIME, edited by Marlo Thomas. (Atria, $25.)	6	13
""	More than 100 celebrities describe a turning point in their lives.		
""			
8	A MIND AT A TIME, by Mel Levine. (Simon & Schuster, $26.) A professor of	7	17
""	pediatrics examines the learning patterns of children and the various ways in		
""	which parents and other adults can help them succeed.		
""			
9	THE SEXUAL LIFE OF CATHERINE M., by Catherine Millet. (Grove, $23.) A	10	5
""	French intellectual recalls her erotic exploits.		
""			
10	TEN THINGS I LEARNED FROM BILL PORTER, by Shelly Brady. (New World	--	1
""	Library, $20.) A memoir of a man with cerebral palsy who worked as a door-to-		
""	door salesman in Portland, Ore., for 40 years.		
""			
11	ONCE UPON A TOWN, by Bob Greene. (Morrow, $24.95.) The story of North	--	7
""	Platte, Neb., which mil-lions of American servicemen passed through during World		
""	War II.		
""			
12	SIX DAYS OF WAR, by Michael B. Oren. (Oxford University, $30.) An account of	8	5
""	the Arab-Israeli war in 1967 and how it transformed the Middle East.		
""			
13	TUXEDO PARK, by Jennet Conant. (Simon & Schuster, $26.) The story of Alfred	9	3
""	Lee Loomis, a Wall Street tycoon who helped establish a top-secret laboratory at		
""	M.I.T. during World War II.		
""			
14	WEALTH AND DEMOCRACY, by Kevin Phillips. (Broadway, $29.95.) From the	--	3
""	Revolutionary War to the turn of the 21st century: a political history of the		
