This	May 15, 2011	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE SIXTH MAN, by David Baldacci. (Grand Central, $27.99.) The lawyer for an	1	2
""	alleged serial killer is murdered, and two former Secret Service agents are on the		
""	case.		
""			
2	THE LAND OF PAINTED CAVES, by Jean M. Auel. (Crown, $30.) The latest volume	2	5
""	in a series that began with “The Clan of the Cave Bear,” set during the ice age.		
""			
3	BEL-AIR DEAD, by Stuart Woods. (Putnam, $25.95.) In this Stone Barrington novel,	--	1
""	the New York lawyer makes enemies when he represents a widow in the sale of a		
""	movie studio.		
""			
4	A TURN IN THE ROAD, by Debbie Macomber. (Mira, $24.95.) A middle-age woman	--	1
""	takes a cross-country road trip with her daughter and former mother-in-law.		
""			
5	THE FIFTH WITNESS, by Michael Connelly. (Little, Brown, $27.99.) The lawyer	3	4
""	Mickey Haller represents a woman facing home foreclosure who is accused of killing		
""	a banker.		
""			
6	BORN OF SHADOWS, by Sherrilyn Kenyon. (Grand Central, $21.99.) In the Ichidian	--	1
""	universe, a smuggler and a woman warrior must fight together to survive; a League		
""	novel.		
""			
7	I'LL WALK ALONE, by Mary Higgins Clark. (Simon & Schuster, $25.99.) A woman	5	4
""	haunted by the disappearance of her young son discovers that someone has stolen		
""	her identity.		
""			
8	CHASING FIRE, by Nora Roberts. (Putnam, $27.95.) A smoke jumper faces a new	4	3
""	season of firefighting in Montana after the loss of her partner.		
""			
9	THE GIRL WHO KICKED THE HORNET’S NEST, by Stieg Larsson. (Knopf,	10	49
""	$27.95.) The third volume of the Millennium trilogy, about a Swedish hacker and a		
""	journalist.		
""			
10	SAVE ME, by Lisa Scottoline. (St. Martin's, $27.99.) A mother’s action during a	8	3
""	school emergency causes an uproar in a Philadelphia suburb.		
""			
11	44 CHARLES STREET, by Danielle Steel. (Delacorte, $28.) The owner of a	11	4
""	Greenwich Village town house takes in boarders and bonds with her tenants.		
""			
12	THE PARIS WIFE, by Paula McLain. (Ballantine, $25.) Ernest Hemingway’s first	14	9
""	wife, Hadley, narrates this novel set in Paris.		
""			
13	EVE, by Iris Johansen. (St. Martin's, $27.99.) The forensic sculptor Eve Duncan	7	2
""	searches for answers to the mystery of her daughter’s disappearance.		
""			
14	SING YOU HOME, by Jodi Picoult. (Atria, $28.) Picoult takes on the issue of gay	13	9
""	rights in this novel about a music therapist who desperately wants a child; CD of		
This	May 15, 2011	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	BOSSYPANTS, by Tina Fey. (Reagan Arthur/Little, Brown, $26.99.) A memoir	1	4
""	"from the creator of ""30 Rock."""		
""			
2	UNBROKEN, by Laura Hillenbrand. (Random House, $27.) An Olympic runner’s	2	24
""	story of survival as a prisoner of the Japanese in World War II.		
""			
3	STORIES I ONLY TELL MY FRIENDS, by Rob Lowe. (Holt, $26.) The actor charts	--	1
""	his professional path, from teen idol to “The West Wing.”		
""			
4	KABOOM!, by Darell Hammond. (Rodale, $24.99.) Hammond describes how he	--	1
""	created Kaboom, a nonprofit that provides communities with the resources to build		
""	playgrounds.		
""			
5	LIBERTY DEFINED, by Ron Paul. (Grand Central, $24.99.) The Texas	3	2
""	congressman examines 50 controversial issues.		
""			
6	THE SOCIAL ANIMAL, by David Brooks. (Random House, $27.) Brooks creates	7	8
""	two imaginary people, Harold and Erica, to illustrate his understanding of the		
""	human mind, the wellsprings of action and the causes of success and failure.		
""			
7	ONWARD, by Howard Schultz with Joanne Gordon. (Rodale, $25.99.) Schultz	9	4
""	tells of his second stint as the C.E.O. of Starbucks and how he helped return the		
""	company to profitability.		
""			
8	SHE WALKS IN BEAUTY, selected and introduced by Caroline Kennedy.	4	3
""	(Voice/Hyperion, $24.99.) Poems that inspired the former first daughter.		
""			
9	ALL THAT IS BITTER AND SWEET, by Ashley Judd with Maryanne Vollers.	8	4
""	(Ballantine, $26.) A memoir by the actress and humanitarian.		
""			
10	THE WIZARD OF LIES, by Diana B. Henriques. (Times Books/Holt, $30.) A New	--	1
""	York Times financial writer details the story of Bernard Madoff, from his rise on		
""	Wall Street to his conviction for creating a $65 billion Ponzi scheme.		
""			
11	I'M OVER ALL THAT, by Shirley MacLaine. (Atria, $22.) The actress offers	5	3
""	observations on what remains important to her.		
""			
12	THE EMPEROR OF ALL MALADIES, by Siddhartha Mukherjee. (Scribner, $30.)	11	6
""	An oncologist's history of cancer and its treatment.		
""			
13	1861, by Adam Goodheart. (Knopf, $28.95.) A historian examines the months	--	1
""	between Abraham Lincoln’s election to the presidency in 1860 and July 4, 1861,		
""	when President Lincoln delivered his first message to Congress.		
""			
14	63 DOCUMENTS THE GOVERNMENT DOESN'T WANT YOU TO READ, by	6	4
""	Jesse Ventura with Dick Russell. (Skyhorse, $24.95.) The former governor of		
""	Minnesota implores Americans to challenge government secrecy.		
