This	May 3, 2009	Last	Weeks
Week	Fiction	Week	On List
""			
1	JUST TAKE MY HEART, by Mary Higgins Clark. (Simon & Schuster, $25.95.) A	2	2
""	detective who has had a heart transplant discovers that her life is at risk when she		
""	tries a murder case.		
""			
2	LOOK AGAIN, by Lisa Scottoline. (St. Martin’s, $26.95.) A reporter learns that her	--	1
""	adopted son may have been abducted from his birth mother.		
""			
3	TURN COAT, by Jim Butcher. (Roc, $25.95.) Book 11 of the Dresden Files series	1	2
""	about a wizard detective in Chicago.		
""			
4	LONG LOST, by Harlan Coben. (Dutton, $27.95.) As Myron Bolitar helps an ex-	3	3
""	lover who has become a suspect in her husband’s death, they search for her		
""	daughter.		
""			
5	THE HOST, by Stephenie Meyer. (Little, Brown, $25.99.) Aliens have taken	4	49
""	control of the minds and bodies of most humans, but one woman won’t surrender.		
""			
6	THE ASSOCIATE, by John Grisham. (Doubleday, $27.95.) An idealistic law-	6	12
""	school graduate is forced to take a job at a large, brutalizing law firm.		
""			
7	HANDLE WITH CARE, by Jodi Picoult. (Atria, $27.95.) A woman whose daughter	8	7
""	has a dangerous birth defect must decide whether to sue her obstetrician, an old		
""	friend.		
""			
8	FATALLY FLAKY, by Diane Mott Davidson. (William Morrow, $25.99.) The caterer	5	2
""	Goldy Schulz tries to outwit a killer on the grounds of an Aspen spa.		
""			
9	THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY, by Mary Ann	13	31
""	Shaffer and Annie Barrows. (Dial, $22.) A journalist meets the island’s old Nazi		
""	resisters.		
""			
10	BONEMAN'S DAUGHTERS, by Ted Dekker. (Center Street, $24.99.) The hunt for	--	1
""	a serial killer of young women.		
""			
11	ONE SECOND AFTER, by William R. Forstchen. (Forge, $24.95.) A retired Army	--	1
""	colonel in North Carolina protects his family when a nuclear blast disables the		
""	power grid.		
""			
12	PRAYERS FOR SALE, by Sandra Dallas. (St. Martin’s, $24.95.) A friendship	--	1
""	between two women in a Colorado mountain town in the 1930s.		
""			
13	PERFECT FIFTHS, by Megan McCafferty. (Crown, $22.) The final book in the	--	1
""	Jessica Darling series.		
""			
14	THE HELP, by Kathryn Stockett. (Amy Einhorn/Putnam, $24.95.) A young white	--	4
""	woman and two black maids in 1960s Mississippi.		
This	May 3, 2009	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	LIBERTY AND TYRANNY, by Mark R. Levin. (Threshold Editions, $25.) A	1	4
""	conservative manifesto from a talk-show host and president of Landmark Legal		
""	Foundation.		
""			
2	ALWAYS LOOKING UP, by Michael J. Fox. (Hyperion, $25.99.) Fox’s last 10	2	3
""	years; his struggles with Parkinson’s disease and his work as an activist through		
""	his foundation.		
""			
3	OUTLIERS, by Malcolm Gladwell. (Little, Brown, $27.99.) Why some people	3	22
""	succeed, from the author of “Blink.”		
""			
4	MOMMYWOOD, by Tori Spelling with Hilary Liftin. (Simon Spotlight	--	1
""	Entertainment, $25.) Humorous stories about Hollywood motherhood.		
""			
5	COLUMBINE, by Dave Cullen. (Twelve, $26.99.) A full account of the Columbine	7	2
""	massacre 10 years later.		
""			
6	HOUSE OF CARDS, by William D. Cohan. (Doubleday, $27.95.) The fall of Bear	4	6
""	Stearns and the beginning of the Wall Street collapse.		
""			
7	MIGHT AS WELL LAUGH ABOUT IT NOW, by Marie Osmond with Marcia Wilkie.	15	3
""	(New American Library, $24.95.) The actress and singer shares her perspectives		
""	on life.		
""			
8	JUST WHEN I THOUGHT I'D DROPPED MY LAST EGG, by Kathie Lee Gifford.	--	1
""	(Ballantine, $22.) Observations and life lessons from the television host.		
""			
9	A BOLD FRESH PIECE OF HUMANITY, by Bill O’Reilly. (Broadway, $26.) The	8	27
""	Fox News commentator on his upbringing and career.		
""			
10	THE YANKEE YEARS, by Joe Torre and Tom Verducci. (Doubleday, $26.95.) The	6	11
""	former Yankee manager (1996-2007) on his years with the team.		
""			
11	ARE YOU THERE, VODKA? IT’S ME, CHELSEA, by Chelsea Handler. (Simon	12	37
""	Spotlight Entertainment, $24.95.) Humorous personal essays from the stand-up		
""	comedian.		
""			
12	A LITTLE BIT WICKED, by Kristin Chenoweth with Joni Rodgers. (Touchstone,	--	1
""	$25.) From Oklahoma beauty queen to Tony Award-winning Broadway star.		
""			
13	THE LOST CITY OF Z, by David Grann. (Doubleday, $27.50.) A New Yorker	9	8
""	writer searches for a British explorer who disappeared 80 years ago in the		
""	Amazon.		
""			
14	JESUS, INTERRUPTED, by Bart D. Ehrman. (HarperOne, $25.99.) Scholars’	13	7
""	discoveries about the New Testament.		
