This	June 1, 2008	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE HOST, by Stephenie Meyer. (Little, Brown, $25.99.) Aliens have taken	1	2
""	control of the minds and bodies of most humans, but one woman won’t surrender.		
""			
2	LOVE THE ONE YOU’RE WITH, by Emily Giffin. (St. Martin’s, $24.95.) A woman’s	--	1
""	happy marriage is shaken when she encounters an old boyfriend.		
""			
3	SUNDAYS AT TIFFANY’S, by James Patterson and Gabrielle Charbonnet. (Little,	2	3
""	Brown, $24.99.) A woman finds an unexpected love.		
""			
4	PHANTOM PREY, by John Sandford. (Putnam, $26.95.) The Minneapolis	3	2
""	detective Lucas Davenport investigates a string of murders of young Goths.		
""			
5	INVINCIBLE, by Troy Denning. (Del Rey/Ballantine, $27.) The New Jedi order	--	1
""	battles Darth Caedus, Darth Vader’s grandson; a “Star Wars: Legacy of the Force”		
""	novel.		
""			
6	SWINE NOT?, by Jimmy Buffett. (Little, Brown, $21.99.) A Southern family tries to	--	1
""	hide its pet pig at a New York luxury hotel.		
""			
7	THE WHOLE TRUTH, by David Baldacci. (Grand Central, $26.99.) An intelligence	4	4
""	agent and a journalist team up against a warmongering defense contractor.		
""			
8	CARELESS IN RED, by Elizabeth George. (Harper, $27.95.) In Cornwall, trying to	5	2
""	recover from his wife’s death, Detective Thomas Lynley becomes involved in a		
""	murder investigation.		
""			
9	BRIGHT SHINY MORNING, by James Frey. (Harper, $26.95.) A novel, set in Los	--	1
""	Angeles.		
""			
10	TWENTY WISHES, by Debbie Macomber. (Mira, $24.95.) A widow who owns a	7	3
""	bookstore on Blossom Street compiles a list of things she always wanted to do.		
""			
11	THE STEEL WAVE, by Jeff Shaara. (Ballantine, $28.) A novel about the Allied	--	1
""	invasion of France in World War II.		
""			
12	UNACCUSTOMED EARTH, by Jhumpa Lahiri. (Knopf, $25.) Stories about the	9	7
""	anxiety and transformation experienced by Bengali parents and their American		
""	children.		
""			
13	FROM DEAD TO WORSE, by Charlaine Harris. (ACE, $24.95.) Following a	6	2
""	deadly explosion at a vampire summit, the cocktail waitress Sookie Stackhouse		
""	faces danger.		
""			
14	WHERE ARE YOU NOW?, by Mary Higgins Clark. (Simon & Schuster, $25.95.) A	8	6
""	woman searches for the truth about her brother, who is alive but has disappeared.		
""			
15	CHILD 44, by Tom Rob Smith. (Grand Central, $24.99.) A serial killer in Stalinist	12	3
This	June 1, 2008	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	AUDITION, by Barbara Walters. (Knopf, $29.95.) A personal and professional	1	2
""	memoir.		
""			
2	THE POST-AMERICAN WORLD, by Fareed Zakaria. (Norton, $25.95.) The rise of	5	3
""	China and India and the global distribution of power.		
""			
3	ARE YOU THERE, VODKA? IT’S ME, CHELSEA, by Chelsea Handler. (Simon	3	4
""	Spotlight Entertainment, $24.95.) Humorous personal essays from the stand-up		
""	comedian.		
""			
4	A WOLF AT THE TABLE, by Augusten Burroughs. (St. Martin’s, $24.95.) A	6	3
""	memoir of life with a cruel father, from the author of “Running With Scissors.”		
""			
5	THE REVOLUTION, by Ron Paul. (Grand Central, $21.) A libertarian manifesto	7	4
""	from the Texas congressman and Republican presidential candidate.		
""			
6	STOLEN INNOCENCE, by Elissa Wall with Lisa Pulitzer. (Morrow, $25.95.) The	--	1
""	star witness against the polygamous sect leader Warren Jeffs recalls her		
""	upbringing in the Fundamentalist Church of Latter-day Saints and describes how		
""	Jeffs forced her to marry her first cousin when she was 14.		
""			
7	THE DOWNHILL LIE, by Carl Hiaasen. (Knopf, $22.) The Florida novelist takes up	9	2
""	golf again after 32 years.		
""			
8	HOME, by Julie Andrews. (Hyperion, $26.95.) A memoir of Andrews’s early years	2	7
""	from birth to being cast as Mary Poppins.		
""			
9	ESCAPE, by Carolyn Jessop with Laura Palmer. (Broadway, $24.95.) A former	10	8
""	member of a fundamentalist polygamous sect describes her forced marriage to a		
""	much older man.		
""			
10	UP TILL NOW, by William Shatner with David Fisher. (Thomas Dunne/St. Martin’s,	--	1
""	$25.95.) Captain Kirk’s autobiography.		
""			
11	LADIES OF LIBERTY, by Cokie Roberts. (Morrow, $26.95.) The influential women	8	6
""	of early America, from the author of “The Founding Mothers.”		
""			
12	BEAUTIFUL BOY, by David Sheff. (Houghton Mifflin, $24.) A father struggles with	11	12
""	his son’s meth addiction.		
""			
13	COUNSELOR, by Ted Sorensen. (Harper, $27.95.) A memoir by John F.	--	1
""	Kennedy’s speechwriter and close aide, who was sometimes called a “deputy		
""	president.”		
""			
14	THE CHRIS FARLEY SHOW, by Tom Farley Jr. and Tanner Colby. (Viking,	16	2
""	$26.95.) A biography of the comedian, who died of a drug overdose at 33 in 1997.		
