This	November 15, 2015	Last	Weeks
Week	Fiction	Week	On List
""			
1	ROGUE LAWYER, by John Grisham. (Doubleday.) The attorney Sebastian Rudd	1	2
""	is a “lone gunman” who hates injustice and the system and defends unpopular		
""	clients.		
""			
2	SEE ME, by Nicholas Sparks. (Grand Central.) A couple in love are threatened by	2	3
""	secrets from the past.		
""			
3	DEPRAVED HEART, by Patricia Cornwell. (Morrow/HarperCollins.) A psychopath	--	1
""	sends Dr. Kay Scarpetta videos from the past about her niece in the series’s 23rd		
""	book.		
""			
4	A BANQUET OF CONSEQUENCES, by Elizabeth George. (Viking.) Can a suicide	--	1
""	in Dorset be connected to a poisoning in Cambridge? In the 19th novel in a series,		
""	the Scotland Yard detectives Thomas Lynley and Barbara Havers investigate.		
""			
5	THE SURVIVOR, by Vince Flynn and Kyle Mills. (Emily Bestler/Atria.) The	5	4
""	counterterrorism operative Mitch Rapp must control the damage from a leak of		
""	C.I.A. documents. Mills finished the book for Flynn, who died in 2013.		
""			
6	CAREER OF EVIL, by Robert Galbraith. (Mulholland/Little, Brown.) In the third	3	2
""	novel about the private investigative team of Cormoran Strike and Robin Ellacott,		
""	the pair pursue a psychotic stalker; by J. K. Rowling, writing pseudonymously.		
""			
7	THE WOMAN WHO WALKED IN SUNSHINE, by Alexander McCall Smith.	--	1
""	(Pantheon.) The 16th novel in the No. 1 Ladies’ Detective Agency series.		
""			
8	ALL THE LIGHT WE CANNOT SEE, by Anthony Doerr. (Scribner.) The lives of a	8	78
""	blind French girl and a gadget-obsessed German boy before and during World		
""	War II.		
""			
9	A KNIGHT OF THE SEVEN KINGDOMS, by George R. R. Martin. (Bantam.) A	10	4
""	collection of three official prequels to “A Song of Ice and Fire.”		
""			
10	THE MURDER HOUSE, by James Patterson and David Ellis. (Little, Brown.)	7	5
""	When bodies are found at a Hamptons estate where a series of grisly murders		
""	once occurred, a local detective and former New York City cop investigates.		
""			
11	SLADE HOUSE, by David Mitchell. (Random House.) In five chapters beginning in	--	1
""	1979 and spaced nine years apart, soul-eating twins in downtown London devour		
""	their victims in a novel that refers to “The Bone Clocks” and mixes genres.		
""			
12	WELCOME TO NIGHT VALE, by Joseph Fink and Jeffrey Cranor. (Harper	4	2
""	Perennial.) Mysteries and origin stories from the strange Southwestern desert		
""	town that is the setting of the popular podcast.		
""			
13	THE IMMORTAL NICHOLAS, by Glenn Beck. (Threshold Editions/Mercury Radio	--	1
""	Arts.) Santa Claus is linked to the story of Christ, by the radio host and founder of		
This	November 15, 2015	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	KILLING REAGAN, by Bill O'Reilly and Martin Dugard. (Holt.) The host of “The	1	6
""	O’Reilly Factor” recounts the events surrounding the attempted assassination of		
""	President Reagan in 1981.		
""			
2	THE WITCHES, by Stacy Schiff. (Little Brown.) An account of the Salem witch	--	1
""	trials of 1692.		
""			
3	GOVERNMENT ZERO, by Michael Savage. (Center Street.) The radio host warns	--	1
""	Americans against Islamists and the Obama administration, which, he says, aims		
""	to impose absolute rule and destroy our civilization.		
""			
4	EXTREME OWNERSHIP, by Jocko Willink and Leif Babin. (St. Martin's.) Applying	9	2
""	the principles of Navy SEALs leadership training to any organization.		
""			
5	A MORE PERFECT UNION, by Ben Carson with Candy Carson. (Sentinel.) A	3	4
""	discussion of the Constitution by the candidate for the Republican presidential		
""	nomination.		
""			
6	BINGE, by Tyler Oakley. (Gallery Books.) Personal essays from the L.G.B.T.Q.	2	2
""	YouTube personality.		
""			
7	NOTORIOUS RBG, by Irin Carmon and Shana Knizhnik. (Dey Street.) A	--	1
""	celebration of the life and career of Supreme Court Justice Ruth Bader Ginsburg.		
""			
8	BETWEEN THE WORLD AND ME, by Ta-Nehisi Coates. (Spiegel & Grau.) A	6	16
""	meditation on race in America as well as a personal story by the national		
""	correspondent of The Atlantic, framed as a letter to his teenage son.		
""			
9	WILDFLOWER, by Drew Barrymore. (Dutton.) The actress and former child star	--	1
""	shares stories about her life.		
""			
10	HUMANS OF NEW YORK STORIES, by Brandon Stanton. (St. Martin's.) More	4	3
""	photographs, this time accompanied by interviews, from the creator of the blog		
""	and the book “Humans of New York.”		
""			
11	HUNGER MAKES ME A MODERN GIRL, by Carrie Brownstein. (Riverhead.) The	--	1
""	guitarist of the riot girrl band Sleater-Kinney (and co-star of “Portlandia”) describes		
""	finding a life in music.		
""			
12	LIGHTS OUT, by Ted Koppel. (Crown.) The journalist describes how a	--	1
""	cyberattack on the nation’s power grids could paralyze our infrastructure, warns		
""	that government has not planned for the possibility, and visits “preppers” who are		
""	taking their own precautions.		
""			
13	MY LIFE ON THE ROAD, by Gloria Steinem. (Random House.) A memoir by the	--	1
""	feminist writer and activist is also a history of the movement.		
