This	July 6, 2003	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE DA VINCI CODE, by Dan Brown. (Doubleday, $24.95.) The murder of a	2	14
""	curator at the Louvre leads to a trail of clues found in the work of Leonardo and to		
""	the discovery of a centuries-old secret society.		
""			
2	THE LAKE HOUSE, by James Patterson. (Little, Brown, $27.95.) Six children	1	2
""	living in the Rocky Mountains are forced to flee a dangerous, evil force.		
""			
3	WHITE DEATH, by Clive Cussler with Paul Kemprecos. (Putnam, $26.95.) While	--	1
""	attempting to rescue a ship full of trapped men, Kurt Austin and a colleague		
""	uncover a sinister corporation's plot to control the world's oceans.		
""			
4	THE DEVIL WEARS PRADA, by Lauren Weisberger. (Doubleday, $21.95.) A	7	10
""	young woman acquires a job at a fashion magazine, along with the boss from hell.		
""			
5	THE LOVELY BONES, by Alice Sebold. (Little, Brown, $21.95.) A 14-year-old girl	8	52
""	looks down from heaven as she describes what happens in the aftermath of her		
""	kidnapping and murder.		
""			
6	THE FACE, by Dean Koontz. (Bantam, $26.95.) A police officer turned security	4	4
""	chief must protect a handsome Hollywood star whose life has been threatened.		
""			
7	DIE IN PLAIN SIGHT, by Elizabeth Lowell. (Morrow, $24.95.) After inheriting a set	--	1
""	of landscapes painted by her enigmatic grandfather, a woman discovers that the		
""	paintings contain clues to a series of unexplained murders.		
""			
8	THE GUARDIAN, by Nicholas Sparks. (Warner, $24.95.) While trying to choose	9	11
""	between two suitors, a young widow realizes that her life is in danger.		
""			
9	THE KING OF TORTS, by John Grisham. (Doubleday, $27.95.) A public defender	3	20
""	in Washington happens upon a frightening conspiracy.		
""			
10	THE DOGS OF BABEL, by Carolyn Parkhurst. (Little, Brown, $21.95.) A linguist	14	2
""	tries to unravel the mystery of his wife's death by communicating with the only		
""	witness to it, their dog.		
""			
11	NAKED PREY, by John Sandford. (Putnam, $26.95.) Lucas Davenport	5	6
""	investigates the apparent lynching of a black man and a white woman in		
""	Minnesota.		
""			
12	ARMAGEDDON, by Tim LaHaye and Jerry B. Jenkins. (Tyndale, $24.99.) The	10	11
""	"11th volume of the ""Left Behind"" series, in which the forces of good battle the"		
""	forces of evil after the rapture of the saved.		
""			
13	FLIRTING WITH PETE, by Barbara Delinsky. (Scribner, $26.) A woman inherits a	6	2
""	town house and an intriguing manuscript from the father she never knew.		
""			
14	THE SINISTER PIG, by Tony Hillerman. (HarperCollins, $25.95.) With help from	11	7
This	July 6, 2003	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	LIVING HISTORY, by Hillary Rodham Clinton. (Simon & Schuster, $28.) A memoir	1	2
""	by the junior senator from New York and former first lady.		
""			
2	A SHORT HISTORY OF NEARLY EVERYTHING, by Bill Bryson. (Broadway,	7	7
""	$27.50.) From the Big Bang to the 21st century: a guided tour of the sciences and		
""	what they tell us about the physical world.		
""			
3	MONEYBALL, by Michael Lewis. (Norton, $24.95.) How Billy Beane, the general	5	6
""	manager of the Oakland Athletics, produces a successful team despite having one		
""	of the smallest payrolls in baseball.		
""			
4	BEYOND BELIEF, by Elaine Pagels. (Random House, $24.95.) The author of	9	5
""	"""The Gnostic Gospels"" examines early Christianity through the Gospel of Thomas."		
""			
5	AN UNFINISHED LIFE, by Robert Dallek. (Little, Brown, $30.) A biography of John	4	6
""	F. Kennedy by a professor of history at Boston University.		
""			
6	WHO'S YOUR CADDY? by Rick Reilly. (Doubleday, $24.95.) A sportswriter	3	6
""	recounts his experiences caddying for (among others) Jack Nicklaus, David Duval,		
""	Bob Newhart and Deepak Chopra.		
""			
7	THE TEAMMATES, by David Halberstam. (Hyperion, $22.95.) The story of a	2	7
""	friendship among four men who played for the Red Sox in the 1940's: Ted		
""	Williams, Dom DiMaggio, Johnny Pesky and Bobby Doerr.		
""			
8	"OPEN, by John Feinstein. (Little, Brown, $25.95.) The author of ""A Good Walk"	6	6
""	"Spoiled"" reports on the 2002 United States Open, held at the Bethpage Black golf"		
""	course on Long Island.		
""			
9	DERELICTION OF DUTY, by Robert (Buzz) Patterson. (Regnery, $27.95.) A	8	14
""	retired Air Force colonel who served in the White House contends that Bill Clinton		
""	"""compromised America's national security."""		
""			
10	CHARLIE WILSON'S WAR, by George Crile. (Atlantic Monthly, $26.) A chronicle,	--	3
""	"by a veteran producer for ""60 Minutes,"" of a congressman's efforts in the 1980's to"		
""	steer billions to the anti-Soviet side in Afghanistan.		
""			
11	OFF WITH THEIR HEADS, by Dick Morris. (ReganBooks/HarperCollins, $24.95.)	--	1
""	The television analyst condemns what he describes as a campaign by politicians,		
""	"cultural figures and the news media ""to oppose and impede the war on terror."""		
""			
12	LEAP OF FAITH, by Queen Noor. (Miramax, $25.95.) An autobiography by the	11	14
""	widow of King Hussein of Jordan.		
""			
13	A PATRIOT'S HANDBOOK, selected by Caroline Kennedy. (Hyperion, $27.95.)	12	7
""	Essays, letters, speeches, poems and song lyrics that celebrate America.		
