This	August 29, 2010	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE GIRL WHO KICKED THE HORNET’S NEST, by Stieg Larsson. (Knopf,	1	12
""	$27.95.) The third volume of a trilogy about a Swedish hacker and a journalist.		
""			
2	TOUGH CUSTOMER, by Sandra Brown. (Simon & Schuster, $26.99.) A private	--	1
""	investigator pursues a deranged killer who is stalking the daughter he never knew.		
""			
3	THE HELP, by Kathryn Stockett. (Amy Einhorn/Putnam, $24.95.) A young white	3	72
""	woman and two black maids in 1960s Mississippi.		
""			
4	STAR ISLAND, by Carl Hiaasen. (Knopf, $26.95.) A paparazzo attempting to	4	3
""	kidnap a drug-addled pop star grabs her stunt double by mistake.		
""			
5	VEIL OF NIGHT, by Linda Howard. (Ballantine, $26.) There are many suspects	--	1
""	when a bridezilla is murdered.		
""			
6	THE VIGILANTES, by W. E. B. Griffin and William E. Butterworth IV. (Putnam,	--	1
""	$26.95.) Members of the Philadelphia Police Department are plagued by vigilante		
""	groups.		
""			
7	THE RED QUEEN, by Philippa Gregory. (Touchstone/Simon & Schuster, $25.99.)	2	2
""	More intrigue during the War of the Roses; by the author of “The Other Boleyn		
""	Girl.”		
""			
8	THE REMBRANDT AFFAIR, by Daniel Silva. (Putnam, $26.95.) The art restorer	5	4
""	and assassin Gabriel Allon discovers that there are deadly secrets behind a stolen		
""	painting.		
""			
9	PRIVATE, by James Patterson and Maxine Paetro. (Little, Brown, $27.99.) The	7	7
""	head of an investigation company pursues the murderer of his best friend’s wife.		
""			
10	FLY AWAY HOME, by Jennifer Weiner. (Atria, $26.99.) A senator’s extramarital	6	5
""	affair affects his wife and daughters.		
""			
11	THE SEARCH, by Nora Roberts. (Putnam, $26.95.) The only survivor of a serial	9	6
""	killer has found peace, but her life is shaken by a new man and a copycat		
""	murderer.		
""			
12	SIZZLING SIXTEEN, by Janet Evanovich. (St. Martin’s, $27.99.) The bounty	10	8
""	hunter Stephanie Plum comes to the aid of a cousin with gambling debts.		
""			
13	DEATH ON THE D-LIST, by Nancy Grace. (Hyperion, $25.99.) Fading celebrities	--	1
""	who appear on Hailey Dean’s TV show are being murdered.		
""			
14	CURE, by Robin Cook. (Putnam, $26.95.) A New York City medical examiner	--	1
""	attempts to figure out whether a Japanese biotech researcher has died naturally or		
""	been murdered.		
This	August 29, 2010	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	SH*T MY DAD SAYS, by Justin Halpern. (It Books/HarperCollins, $15.99.) A	1	15
""	coming-of-age memoir organized around the musings, purveyed on Twitter, of the		
""	author’s father.		
""			
2	THE OBAMA DIARIES, by Laura Ingraham. (Threshold Editions, $25.) A satirical	2	5
""	fictional journal with commentary, by the conservative political commentator.		
""			
3	THE BIG SHORT, by Michael Lewis. (Norton, $27.95.) The people who saw the	4	22
""	real estate crash coming and made billions from their foresight.		
""			
4	EMPIRE OF THE SUMMER MOON, by S. C. Gwynne. (Scribner, $27.50.) The	9	8
""	story of Quanah Parker, the last and greatest chief of the Comanches.		
""			
5	CHELSEA CHELSEA BANG BANG, by Chelsea Handler. (Grand Central,	5	23
""	$25.99.) More humorous personal essays.		
""			
6	OUTLIERS, by Malcolm Gladwell. (Little, Brown, $27.99.) Why some people	7	90
""	succeed, from the author of “Blink.”		
""			
7	ANGELINA, by Andrew Morton. (St. Martin’s, $26.99.) A biography of Angelina	3	2
""	Jolie, actress and humanitarian.		
""			
8	PACKING FOR MARS, by Mary Roach. (Norton, $25.95.) A humorous	6	2
""	investigation of life without gravity in the space program, by the author of “Stiff”		
""	and “Bonk.”		
""			
9	SLIDING INTO HOME, by Kendra Wilkinson with Jon Warech. (Gallery, $26.) The	8	6
""	life of the reality TV star and former Playboy cover model.		
""			
10	COMMITTED, by Elizabeth Gilbert. (Viking, $26.95.) The author of “Eat, Pray,	--	10
""	Love” wrestles with, and overcomes, her ambivalence about marriage.		
""			
11	THE MURDER ROOM, by Michael Capuzzo. (Gotham, $26.) The story of the	--	1
""	Vidoq Society, a Philadelphia-based organization dedicated to reopening cold		
""	cases.		
""			
12	COMING BACK STRONGER, by Drew Brees with Chris Fabry. (Tyndale House,	15	6
""	$26.99.) The N.F.L. quarterback recovered from an injury to play for the New		
""	Orleans Saints.		
""			
13	MEDIUM RAW, by Anthony Bourdain. (Ecco/HarperCollins, $26.99.) The author of	10	10
""	"""Kitchen Confidential"" looks critically at changes in the food and restaurant"		
""	cultures.		
""			
14	THE DISAPPEARING SPOON, by Sam Kean. (Little, Brown, $24.99.) Stories of	--	3
""	human interest and history connected with the elements of the periodic table.		
