This	January 25, 2015	Last	Weeks
Week	Fiction	Week	On List
""			
1	ALL THE LIGHT WE CANNOT SEE, by Anthony Doerr. (Scribner.) The lives of a	1	36
""	blind French girl and a gadget-obsessed German boy before and during World		
""	War II.		
""			
2	GRAY MOUNTAIN, by John Grisham. (Doubleday.) A downsized Wall Street	2	12
""	lawyer joins a legal clinic in a small Virginia town.		
""			
3	AS CHIMNEY SWEEPERS COME TO DUST, by Alan Bradley. (Delacorte.) The	--	1
""	chemist and sleuth Flavia de Luce, now 12 and in boarding school in Canada,		
""	discovers a mummified body.		
""			
4	INSATIABLE APPETITES, by Stuart Woods. (Putnam.) Distributing the estate of a	--	1
""	friend, the New York lawyer Stone Barrington unearths disturbing secrets.		
""			
5	THE EMPTY THRONE, by Bernard Cornwell. (Harper.) Rivals clash over	--	1
""	succession when the king of Mercia in 10th-century Britain dies without an heir;		
""	the eighth volume of the Saxon Tales.		
""			
6	GOLDEN SON, by Pierce Brown. (Del Rey.) In Book 2 of the Red Rising trilogy,	--	1
""	set in a dystopian future, a young laborer in the mines of Mars fights his world’s		
""	ruling elite.		
""			
7	HOPE TO DIE, by James Patterson. (Little, Brown.) Detective Alex Cross’s family	3	7
""	is kidnapped by a madman who wants to turn Cross into a perfect killer.		
""			
8	THE ESCAPE, by David Baldacci. (Grand Central.) John Puller, a special agent	4	8
""	with the Army, hunts for his brother, who was convicted of treason and has		
""	escaped from prison.		
""			
9	THE BOSTON GIRL, by Anita Diamant. (Scribner.) The daughter of Jewish	14	5
""	immigrants grows up in early-20th- century Boston; by the author of “The Red		
""	Tent.”		
""			
10	REVIVAL, by Stephen King. (Scribner.) The continuing relationship, over five	6	9
""	decades, between a disgraced clergyman and a drug-addicted musician.		
""			
11	BIG LITTLE LIES, by Liane Moriarty. (Amy Einhorn/Putnam.) Who will end up	--	11
""	dead, and how, when three mothers with children in the same school become		
""	friends?		
""			
12	STATION ELEVEN, by Emily St. John Mandel. (Knopf.) A traveling theater	12	5
""	company looks for an audience among a global pandemic’s survivors.		
""			
13	TRUST NO ONE, by Jayne Ann Krentz. (Putnam.) A woman who is being stalked	--	1
""	is aided by an unlikely ally.		
""			
14	THE THIRD TARGET, by Joel C. Rosenberg. (Tyndale House.) A journalist risks	--	1
This	January 25, 2015	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	YES PLEASE, by Amy Poehler. (Dey Street/Morrow.) A humorous miscellany from	1	11
""	the comedian and actress.		
""			
2	KILLING PATTON, by Bill O'Reilly and Martin Dugard. (Holt.) The host of “The	2	16
""	O’Reilly Factor” recounts the death of Gen. George S. Patton in December 1945.		
""			
3	BEING MORTAL, by Atul Gawande. (Metropolitan/ Holt.) The surgeon and New	4	14
""	Yorker writer considers how doctors fail patients at the end of life, and offers		
""	suggestions for how they can do better.		
""			
4	WHAT IF?, by Randall Munroe. (Houghton Mifflin Harcourt.) Scientific (but often	3	19
""	humorous) answers to hypothetical questions, based in part on the author’s		
""	website, xkcd.com.		
""			
5	NOT THAT KIND OF GIRL, by Lena Dunham. (Random House.) Essays from the	7	15
""	creator and star of “Girls.”		
""			
6	41, by George W. Bush. (Crown.) The former president’s portrait of his father,	5	9
""	George H. W. Bush.		
""			
7	AMERICA'S BITTER PILL, by Steven Brill. (Random House.) The issues in	--	1
""	American health care and health care reform and recent developments including		
""	the drafting and implementation of the Affordable Care Act, by the journalist, editor		
""	and lawyer.		
""			
8	DEEP DOWN DARK, by Héctor Tobar. (Farrar, Straus & Giroux.) An account,	8	4
""	based on interviews, of the experience of the 33 Chilean miners who were trapped		
""	underground for 69 days in 2010 and, incredibly, rescued.		
""			
9	IT WAS ME ALL ALONG, by Andie Mitchell. (Clarkson Potter.) A memoir about	--	1
""	the author’s long struggle with, and eventual victory over, obesity.		
""			
10	UNBROKEN, by Laura Hillenbrand. (Random House.) An Olympic runner’s story	6	190
""	of survival as a prisoner of the Japanese in World War II; the basis for the movie.		
""			
11	SILVER SCREEN FIEND, by Patton Oswalt. (Scribner.) The actor and writer’s	--	1
""	memoir describes his “addiction” to classic films at the New Beverly Cinema in Los		
""	Angeles as he learned to be a stand-up comedian in the late 1990s.		
""			
12	THE INNOVATORS, by Walter Isaacson. (Simon & Schuster.) Studies of the	16	13
""	people who created computers and the Internet, beginning in the 1840s.		
""			
13	DON'T GIVE UP, DON'T GIVE IN, by Louis Zamperini and David Rensin. (Dey	9	2
""	Street/Morrow.) Reminiscences from the subject of the book and movie		
""	“Unbroken.”		
""			
14	HUMANS OF NEW YORK, by Brandon Stanton. (St. Martin's.) Four hundred color	10	28
