This	July 11, 2010	Last	Weeks
Week	Fiction	Week	On List
""			
1	SIZZLING SIXTEEN, by Janet Evanovich. (St. Martin’s, $27.99.) The bounty	--	1
""	hunter Stephanie Plum comes to the aid of a cousin with gambling debts.		
""			
2	THE GIRL WHO KICKED THE HORNET’S NEST, by Stieg Larsson. (Knopf,	2	5
""	$27.95.) The third volume of a trilogy about a Swedish hacker and a journalist.		
""			
3	THE OVERTON WINDOW, by Glenn Beck. (Threshold Editions/Mercury Radio	1	2
""	Arts, $26.) A public relations executive and the woman he loves fight to expose a		
""	conspiracy to transform America.		
""			
4	FAMILY TIES, by Danielle Steel. (Delacorte, $28.) A woman who raised her	--	1
""	deceased sister’s three children must juggle their needs, her business and the		
""	new man in her life.		
""			
5	THE LION, by Nelson DeMille. (Grand Central, $27.99.) John Corey, now a	3	3
""	federal agent, pursues a Libyan terrorist who has returned to America bent on		
""	revenge.		
""			
6	THE HELP, by Kathryn Stockett. (Amy Einhorn/Putnam, $24.95.) A young white	6	65
""	woman and two black maids in 1960s Mississippi.		
""			
7	THE PASSAGE, by Justin Cronin. (Ballantine, $27.) More than a hundred years in	4	3
""	the future, a small group resists the vampires who have taken over North America.		
""			
8	WHIPLASH, by Catherine Coulter. (Putnam, 26.95.) The F.B.I. agents Dillon	5	2
""	Savich and Lacey Sherlock help investigate misdeeds at a pharmaceutical		
""	company.		
""			
9	FRANKENSTEIN: LOST SOULS, by Dean Koontz. (Bantam, $27.) Book 4 in the	7	2
""	reimagining of the classic tale.		
""			
10	DEAD IN THE FAMILY, by Charlaine Harris. (Ace, $25.95.) Sookie Stackhouse is	13	8
""	exhausted in the aftermath of a Fae war.		
""			
11	LOWCOUNTRY SUMMER, by Dorothea Benton Frank. (William	9	2
""	Morrow/HarperCollins, $25.99.) In this sequel to “Plantation,” a woman returns		
""	home after her mother’s death to encounter old secrets and lies.		
""			
12	THE SPY, by Clive Cussler and Justin Scott. (Putnam, $27.95.) In 1908, a	8	4
""	detective investigates spies who are trying to keep America from developing		
""	dreadnought battleships.		
""			
13	MISSION OF HONOR, by David Weber. (Baen, $27.) Honor Harrington defends	--	1
""	the Star Kingdom of Manticore as it is besieged by many enemies.		
""			
14	BROKEN, by Karin Slaughter. (Delacorte, $26.) There is friction between the	--	1
""	Georgia Bureau of Investigation and the Grant County Police Department when		
This	July 11, 2010	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	SH*T MY DAD SAYS, by Justin Halpern. (It Books/HarperCollins, $15.99.) A	1	8
""	coming-of-age memoir organized around the musings, purveyed on Twitter, of the		
""	author’s father.		
""			
2	MEDIUM RAW, by Anthony Bourdain. (Ecco/HarperCollins, $26.99.) The author of	2	3
""	“Kitchen Confidential” looks critically at changes in the food and restaurant		
""	cultures.		
""			
3	THE BIG SHORT, by Michael Lewis. (Norton, $27.95.) The people who saw the	3	15
""	real estate crash coming and made billions from their foresight.		
""			
4	CHELSEA CHELSEA BANG BANG, by Chelsea Handler. (Grand Central,	7	16
""	$25.99.) More humorous personal essays from the comedian.		
""			
5	SPOKEN FROM THE HEART, by Laura Bush. (Scribner, $30.) A memoir from the	5	8
""	former first lady.		
""			
6	EMPIRE OF THE SUMMER MOON, by S. C. Gwynne. (Scribner, $27.50.) The	--	1
""	story of Quanah Parker, the last and greatest chief of the Comanches.		
""			
7	WAR, by Sebastian Junger. (Twelve, $26.99.) The intense lives of American	6	7
""	soldiers in a lethal corner of Afghanistan, by the author of “The Perfect Storm.”		
""			
8	OUTLIERS, by Malcolm Gladwell. (Little, Brown, $27.99.) Why some people	12	83
""	succeed, from the author of “Blink.”		
""			
9	UNCHARTED TERRITORI, by Tori Spelling with Hilary Liftin. (Gallery Books,	8	2
""	$25.) Humorous stories about juggling Hollywood work, marriage and motherhood.		
""			
10	THE LAST STAND, by Nathaniel Philbrick. (Viking, $30.) Custer, Sitting Bull and	4	8
""	the Battle of the Little Bighorn.		
""			
11	THE IMMORTAL LIFE OF HENRIETTA LACKS, by Rebecca Skloot. (Crown,	--	19
""	$26.) The story of the woman whose cancer cells were cultured without her		
""	permission in 1951 and have since supported a mountain of research.		
""			
12	CHANGE YOUR BRAIN, CHANGE YOUR BODY, by Daniel G. Amen. (Harmony,	10	12
""	$25.99.) Using the brain-body connection to lose weight and avoid depression.		
""			
13	BORN TO RUN, by Christopher McDougall. (Knopf, $24.95.) Secrets of distance	--	20
""	running from a Mexican Indian tribe.		
""			
14	FURIOUS LOVE, by Sam Kashner and Nancy Schoenberger.	14	2
""	(Harper/HarperCollins, $27.99.) Elizabeth Taylor and Richard Burton: the affair,		
""	the marriage, the divorce, the remarriage.		
""			
15	HITCH-22, by Christopher Hitchens. (Twelve, $26.99.) The trans-Atlantic	15	4
