This	November 21, 2010	Last	Weeks
Week	Fiction	Week	On List
""			
1	TOWERS OF MIDNIGHT, by Robert Jordan and Brandon Sanderson. (Tor,	--	1
""	$29.99.) Book 13 of the Wheel of Time fantasy series.		
""			
2	THE CONFESSION, by John Grisham. (Doubleday, $28.95.) A man who	1	2
""	committed a despicable crime but allowed another to be sent to death row in his		
""	place now wants to admit his guilt, but must convince the authorities he’s telling		
""	the truth.		
""			
3	INDULGENCE IN DEATH, by J. D. Robb. (Putnam, $26.95.) Lt. Eve Dallas	--	1
""	tangles with what she fears is a thrill killer; by Nora Roberts, writing		
""	pseudonymously.		
""			
4	THE GIRL WHO KICKED THE HORNET’S NEST, by Stieg Larsson. (Knopf,	4	24
""	$27.95.) The third volume of a trilogy about a Swedish hacker and a journalist.		
""			
5	AMERICAN ASSASSIN, by Vince Flynn. (Atria, $27.99.) In the wake of the	3	4
""	Lockerbie bombing, Mitch Rapp takes on his first antiterrorist assignment.		
""			
6	MOONLIGHT MILE, by Dennis Lehane. (Morrow/HarperCollins, $26.99.) The	--	1
""	private detective Patrick Kenzie searches for a runaway teenager who has never		
""	forgiven him for returning her to her neglectful mother years earlier.		
""			
7	WORTH DYING FOR, by Lee Child. (Delacorte, $28.) Jack Reacher can’t let go of	2	3
""	a decades-old case of a missing child.		
""			
8	FALL OF GIANTS, by Ken Follett. (Dutton, $36.) Five interrelated families from	7	6
""	five countries are caught in the upheavals of World War I and the Russian		
""	Revolution.		
""			
9	IN THE COMPANY OF OTHERS, by Jan Karon. (Viking, $27.95.) In Ireland, the	6	3
""	Episcopal priest Tim Kavanagh finds an old journal that could solve a crime.		
""			
10	SQUIRREL SEEKS CHIPMUNK, by David Sedaris. (Little, Brown, $21.99.) The	11	6
""	humorist looks at human nature through stories with animals as characters.		
""			
11	SAFE HAVEN, by Nicholas Sparks. (Grand Central, $25.99.) The arrival of a	8	8
""	mysterious young woman in a small North Carolina town raises questions about		
""	her past.		
""			
12	THE HELP, by Kathryn Stockett. (Amy Einhorn/Putnam, $24.95.) A young white	12	84
""	woman and two black maids in 1960s Mississippi.		
""			
13	SIDE JOBS, by Jim Butcher. (Roc, $25.95.) A collection of stories about the	5	2
""	Chicago wizard Harry Dresden.		
""			
14	EDGE, by Jeffery Deaver. (Simon & Schuster, $26.99.) When a Washington, D.C.,	--	1
""	police detective and his family become the target of a professional torturer, a		
This	November 21, 2010	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	LIFE, by Keith Richards with James Fox. (Little, Brown, $29.99.) The Rolling	1	2
""	Stones guitarist’s revealing autobiography is also a portrait of the era when rock ’n’		
""	roll came of age, with the music itself as the book’s core.		
""			
2	BROKE, by Glenn Beck and Kevin Balfe. (Threshold/Mercury Radio Arts, $29.99.)	2	2
""	The Fox News host’s plan for fixing the country financially seeks to unite		
""	Americans around the concept of shared sacrifice.		
""			
3	UNBEARABLE LIGHTNESS, by Portia de Rossi. (Atria, $25.99.) The actress	--	1
""	discusses her career, her illnesses and her years of hiding her lesbianism.		
""			
4	EARTH (THE BOOK), by Jon Stewart, David Javerbaum, Rory Albanese, Steve	3	7
""	Bodow and Josh Lieb. (Grand Central, $27.99.) A visitor’s guide to the human		
""	"race, presented by ""The Daily Show."""		
""			
5	ME, by Ricky Martin. (Celebra, $26.95.) A memoir from the pop star.	--	1
""			
6	THEY CALL ME BABA BOOEY, by Gary Dell’Abate with Chad Millman. (Spiegel &	--	1
""	Grau, $25.) In his memoir Dell’Abate explains how his early life prepared him to be		
""	the producer of “The Howard Stern Show.”		
""			
7	THE LAST BOY, by Jane Leavy. (Harper/HarperCollins, $27.99.) A biography of	4	4
""	the Yankees star Mickey Mantle, who grappled with a wrenching childhood and		
""	physical injuries.		
""			
8	IN FIFTY YEARS WE'LL ALL BE CHICKS, by Adam Carolla. (Crown Archetype,	--	1
""	$25.) The radio host and comedian assesses modern culture through personal		
""	anecdotes.		
""			
9	AUTOBIOGRAPHY OF MARK TWAIN, VOL. 1, by Mark Twain. (University of	5	3
""	California, $34.95.) In his autobiography, published unexpurgated for the first time,		
""	Twain is pointedly political and willing to play the angry prophet.		
""			
10	PINHEADS AND PATRIOTS, by Bill O'Reilly. (Morrow/HarperCollins, $27.99.) The	7	8
""	Fox News commentator scrutinizes the meaning of change in the era of Obama.		
""			
11	CLEOPATRA, by Stacy Schiff. (Little, Brown, $29.99.) A biography of the last	--	1
""	queen of ancient Egypt.		
""			
12	ASSHOLES FINISH FIRST, by Tucker Max. (Gallery, $25.99.) Stories of bad	9	6
""	decisions, debauchery and sexual recklessness.		
""			
13	AT HOME, by Bill Bryson. (Doubleday, $28.95.) The evolution of private life as	8	5
""	exemplified by the houses we live in.		
""			
14	TRICKLE UP POVERTY, by Michael Savage. (Morrow/HarperCollins, $26.99.)	10	5
""	The radio host criticizes Obama’s policies on the borders, the economy and		
