This	February 9, 2003	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE LOVELY BONES, by Alice Sebold. (Little, Brown, $21.95.) A 14-year-old girl	2	31
""	looks down from heaven as she describes what happens in the aftermath of her		
""	kidnapping and murder.		
""			
2	CROSSROADS OF TWILIGHT, by Robert Jordan. (Tor/Tom Doherty, $29.95.)	1	3
""	"The 10th volume in the fantasy series ""The Wheel of Time."""		
""			
3	SONS OF FORTUNE, by Jeffrey Archer. (St. Martin's, $27.95.) Twin brothers who	3	3
""	were separated at birth both decide to run for governor in Connecticut — but		
""	without knowing they are related.		
""			
4	THE ARRAIGNMENT, by Steve Martini. (Putnam, $25.95.) The defense attorney	4	3
""	Paul Madriani represents a man who he thinks may know something about the		
""	murder of a fellow lawyer.		
""			
5	BY THE LIGHT OF THE MOON, by Dean Koontz. (Bantam, $26.95.) A young	6	5
""	man who has been injected with a mysterious substance finds himself drawn to		
""	crime scenes immediately before the crimes occur.		
""			
6	FOUR BLIND MICE, by James Patterson. (Little, Brown, $27.95.) Detective Alex	5	10
""	Cross tries to prove that a man has been framed for murder.		
""			
7	PREY, by Michael Crichton. (HarperCollins, $26.95.) In the Nevada desert, a team	7	9
""	of scientists tries to undo an experiment involving nanoparticles -- molecule-sized		
""	robots -- that has gone disastrously wrong.		
""			
8	FOREVER, by Pete Hamill. (Little, Brown, $25.95.) The history of New York City	9	4
""	as seen through the eyes of Cormac O'Connor, an Irish immortal.		
""			
9	I DON'T KNOW HOW SHE DOES IT, by Allison Pearson. (Knopf, $23.) A 35-year-	10	9
""	old woman in London struggles with her job, her children and her husband.		
""			
10	THE BONE VAULT, by Linda Fairstein. (Scribner, $25.) How did a recently dead	--	1
""	woman wind up in a Metropolitan Museum of Art sarcophagus that used to be		
""	occupied by a mummified princess?		
""			
11	LIFE OF PI, by Yann Martel. (Harcourt, $25.) An allegory on the high seas, in	11	6
""	which a teenage boy and a 450-pound tiger are thrown together in a lifeboat.		
""			
12	HORNET FLIGHT, by Ken Follett. (Dutton, $26.95.) In 1941, as the Luftwaffe is	12	8
""	shooting down R.A.F. bombers, a young Dane stumbles upon a German		
""	installation whose secrets he must try to convey to England.		
""			
13	LIGHT IN SHADOW, by Jayne Ann Krentz. (Putnam, $24.95.) An interior designer	8	4
""	in Whispering Springs, Ariz., turns to a private investigator for help when her		
""	former life comes back to haunt her.		
This	February 9, 2003	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE SAVAGE NATION, by Michael Savage. (WND/ Thomas Nelson, $24.99.) A	1	3
""	"radio talk show host proposes to save America from ""the liberal assault on our"		
""	"borders, language and culture."""		
""			
2	THE RIGHT MAN, by David Frum. (Random House, $25.95.) A former	2	3
""	speechwriter for President Bush relives the first year of his administration.		
""			
3	LEADERSHIP, by Rudolph W. Giuliani with Ken Kurson. (Miramax/Hyperion,	4	17
""	$25.95.) The former mayor of New York discusses what it takes to be a leader and		
""	addresses subjects like the crime rate and 9/11.		
""			
4	PORTRAIT OF A KILLER, by Patricia Cornwell. (Putnam, $27.95.) The crime	6	11
""	novelist presents evidence that the artist Walter Sickert was Jack the Ripper.		
""			
5	WHAT SHOULD I DO WITH MY LIFE? by Po Bronson. (Random House, $24.95.)	3	3
""	The stories of 55 people who found their calling after years of struggle.		
""			
6	BUSH AT WAR, by Bob Woodward. (Simon & Schuster, $28.) Behind the scenes	5	10
""	at the White House as the president and his advisers responded to the attacks of		
""	Sept. 11.		
""			
7	STUPID WHITE MEN, by Michael Moore. (ReganBooks/ HarperCollins, $24.95.)	7	42
""	"The man behind ""Roger & Me"" takes aim at our ""nation of idiots."""		
""			
8	ON TOP OF THE WORLD, by Tom Barbash. (HarperCollins, $25.95.) The story of	--	1
""	Howard Lutnick and his bond-trading firm, Cantor Fitzgerald, which lost more than		
""	650 employees on 9/11.		
""			
9	ABRAHAM, by Bruce Feiler. (Morrow, $23.95.) Judaism, Christianity and Islam as	11	16
""	seen through the story of one man.		
""			
10	THE CONQUERORS, by Michael Beschloss. (Simon & Schuster, $26.95.) How	9	13
""	Franklin D. Roosevelt and Harry S. Truman worked to ensure the destruction of		
""	Hitler's Germany.		
""			
11	1421, by Gavin Menzies. (Morrow, $27.95.) A retired British submarine	8	3
""	commander argues that Chinese fleets reached the Americas before Columbus		
""	did.		
""			
12	THE WOMAN WHO WOULDN'T TALK, by Susan McDougal with Pat Harris.	--	1
""	(Carroll & Graf, $25.) A memoir by the Arkansas woman who refused to testify in		
""	the Whitewater investigation.		
""			
13	FOR SPACIOUS SKIES, by Scott Carpenter and Kris Stoever. (Harcourt, $26.)	--	1
""	The autobiography of the Mercury astronaut.		
""			
14	MY LOSING SEASON, by Pat Conroy. (Nan A. Talese/ Doubleday, $27.95.) The	15	15
