This	August 17, 2008	Last	Weeks
Week	Fiction	Week	On List
""			
1	MOSCOW RULES, by Daniel Silva. (Putnam, $26.95.) Gabriel Allon, an art restorer	1	2
""	and an occasional spy for the Israeli secret service, uncovers a Russian arms sales		
""	plot.		
""			
2	THE BOURNE SANCTION, by Eric Van Lustbader. (Grand Central, $25.99.)	--	1
""	Robert Ludlum’s character Jason Bourne pursues the leader of a Muslim terrorist		
""	group.		
""			
3	THE HOST, by Stephenie Meyer. (Little, Brown, $25.99.) Aliens have taken control	3	13
""	of the minds and bodies of most humans, but one woman won’t surrender.		
""			
4	THE STORY OF EDGAR SAWTELLE, by David Wroblewski. (Ecco, $25.95.) A	2	8
""	mute takes refuge with three dogs in the Wisconsin woods after his father’s murder.		
""			
5	THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY, by Mary Ann	--	1
""	Shaffer and Annie Barrows. (Dial, $22.) After World War II, a journalist travels to		
""	the island of Guernsey to meet residents who resisted the Nazi occupation.		
""			
6	TRIBUTE, by Nora Roberts. (Putnam, $26.95.) A former child star returns to	4	4
""	Virginia to rehabilitate the farm owned by her grandmother, an actress who died		
""	mysteriously.		
""			
7	THE LACE READER, by Brunonia Barry. (Morrow, $24.95.) Secrets of a family of	--	1
""	Salem women who foresee the future.		
""			
8	THE LAST PATRIOT, by Brad Thor. (Atria, $26.) Scot Harvath, a Homeland	5	5
""	Security superagent, searches for an ancient secret that could defeat Islamic		
""	militants.		
""			
9	SAIL, by James Patterson and Howard Roughan. (Little, Brown, $27.99.) A sailing	6	8
""	vacation turns into a disaster.		
""			
10	CHASING HARRY WINSTON, by Lauren Weisberger. (Simon & Schuster, $25.95.)	10	10
""	Three glamorous friends, New York women nearing 30, vow to change their lives.		
""			
11	DAMAGE CONTROL, by J. A. Jance. (Morrow, $25.95.) An elderly couple’s	8	2
""	suicide-by-accident in the mountains is not what it appears; the 13th Joanna Brady		
""	mystery.		
""			
12	FEARLESS FOURTEEN, by Janet Evanovich. (St. Martin’s, $27.95.) Stephanie	9	7
""	Plum and her boyfriend Joe Morelli become involved when his cousin’s bank		
""	robbery goes bad.		
""			
13	THE CLONE WARS, by Karen Traviss. (Del Rey, $20.) In the years before	--	1
""	“Revenge of the Sith,” the Republic does battle with an army of cloned soldiers; a		
""	“Star Wars” novel.		
This	August 17, 2008	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE OBAMA NATION, by Jerome R. Corsi. (Threshold, $28.) The Democratic	--	1
""	candidate as an extreme leftist, from the co-author of “Unfit for Command: Swift		
""	Boat Veterans Speak Out Against John Kerry.”		
""			
2	WHEN YOU ARE ENGULFED IN FLAMES, by David Sedaris. (Little, Brown,	1	9
""	$25.99.) The humorist’s latest essays.		
""			
3	STORI TELLING, by Tori Spelling with Hilary Liftin. (Simon Spotlight	4	10
""	Entertainment, $24.95.) The actress’s memoir.		
""			
4	ARE YOU THERE, VODKA? IT’S ME, CHELSEA, by Chelsea Handler. (Simon	5	15
""	Spotlight Entertainment, $24.95.) Humorous personal essays from the stand-up		
""	comedian.		
""			
5	FLEECED, by Dick Morris and Eileen McGann. (Harper, $26.95.) Americans are	6	6
""	fleeced by government, business, labor unions and lobbyists.		
""			
6	THE DARK SIDE, by Jane Mayer. (Doubleday, $27.50.) How the Bush	2	3
""	administration embraced the practice of torture.		
""			
7	LIFE WITH MY SISTER MADONNA, by Christopher Ciccone with Wendy Leigh.	3	3
""	(Simon Spotlight Entertainment, $26.) What she’s really like.		
""			
8	HAVANA NOCTURNE, by T. J. English. (Morrow, $27.95.) Tales from the pre-	7	2
""	Castro days when American gangsters controlled Cuba’s casinos and hotels.		
""			
9	THE POST-AMERICAN WORLD, by Fareed Zakaria. (Norton, $25.95.) The rise of	10	14
""	China and India and the global distribution of power.		
""			
10	THE MONSTER OF FLORENCE, by Douglas Preston with Mario Spezi. (Grand	8	8
""	Central, $25.99.) An American writer in Florence and an Italian journalist work to		
""	discover the identity of a local serial killer.		
""			
11	WHAT HAPPENED, by Scott McClellan. (PublicAffairs, $27.95.) A former White	9	10
""	House press secretary regrets that “I allowed myself to be deceived” by top		
""	officials.		
""			
12	MY STROKE OF INSIGHT, by Jill Bolte Taylor. (Viking, $24.95.) A brain scientist	12	9
""	shares what she learned from her 1996 stroke.		
""			
13	AUDITION, by Barbara Walters. (Knopf, $29.95.) A personal and professional	13	13
""	memoir.		
""			
14	WHAT I TALK ABOUT WHEN I TALK ABOUT RUNNING, by Haruki Murakami.	--	1
""	(Knopf, $21..) Part training guide, part memoir, from the Japanese novelist.		
""			
15	WAITER RANT, by the Waiter. (Ecco, $24.95.) An anonymous New York waiter	--	1
