This	January 14, 2007	Last	Weeks
Week	Fiction	Week	On List
""			
1	FOR ONE MORE DAY, by Mitch Albom. (Hyperion, $21.95.) A troubled man gets	1	14
""	a last chance to reconnect and restore his relationship with his dead mother.		
""			
2	CROSS, by James Patterson. (Little, Brown, $27.99.) Alex Cross, retired from the	2	7
""	F.B.I., has a chance to track a rapist who may have murdered his wife.		
""			
3	NEXT, by Michael Crichton. (HarperCollins, $27.95.) The author of “Jurassic Park”	3	5
""	describes a not-too-distant future when genetic engineering runs amok.		
""			
4	DEAR JOHN, by Nicholas Sparks. (Warner, $24.99.) An unlikely romance	4	9
""	between a soldier and an idealistic young woman is tested in the aftermath of		
""	9/11.		
""			
5	SHADOW DANCE, by Julie Garwood. (Ballantine, $25.95.) Jordan Buchanan, a	--	1
""	successful businesswoman, encounters danger and romance when she		
""	investigates an ancient Scottish feud involving her family.		
""			
6	HANNIBAL RISING, by Thomas Harris. (Delacorte, $27.95.) The childhood and	5	4
""	adolescence of Hannibal Lecter shed light on how he became “death’s prodigy.”		
""			
7	TREASURE OF KHAN, by Clive Cussler and Dirk Cussler. (Putnam, $27.95.) In	6	5
""	his 19th adventure, Dirk Pitt confronts a murderous Mongolian tycoon who		
""	manipulates the oil market and knows the secret of Genghis Khan.		
""			
8	BROTHER ODD, by Dean Koontz. (Bantam, $27.) With his ability to see the spirits	7	5
""	of the dead, Odd Thomas, a character in two previous novels by Koontz, heads off		
""	a catastrophe at a monastery.		
""			
9	STALEMATE, by Iris Johansen. (Bantam, $26.) The forensic sculptor Eve Duncan	--	1
""	travels to Colombia to identify a skull for a shady arms dealer who promises to		
""	help her discover who abducted her daughter.		
""			
10	THE BOLEYN INHERITANCE, by Philippa Gregory. (Touchstone/Simon &	10	4
""	Schuster, $25.95.) Politics and treachery in the court of Henry VIII, narrated by		
""	three women, two of them his sometime wives.		
""			
11	WILD FIRE, by Nelson DeMille. (Warner, $26.99.) Detective John Corey and his	9	8
""	wife, an F.B.I. agent, help to foil a nuclear plot against the United States.		
""			
12	MISTRAL’S KISS, by Laurell K. Hamilton. (Ballantine, $23.95.) After Meredith	15	3
""	Gentry gives up her job as a p.i. to assume her duties as a faerie princess, she		
""	must prove her fertility through sex with her bodyguards.		
""			
13	TRUE EVIL, by Greg Iles. (Scribner, $25.95.) A divorce attorney may be	--	2
""	murdering his client’s spouses.		
""			
14	LISEY’S STORY, by Stephen King. (Scribner, $28.) A widow’s journey through	8	10
This	January 14, 2007	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	THE AUDACITY OF HOPE, by Barack Obama. (Crown, $25.) The Illinois junior	1	11
""	senator proposes that Americans move beyond their political divisions.		
""			
2	THE INNOCENT MAN, by John Grisham. (Doubleday, $28.95.) Grisham’s first	2	12
""	nonfiction book concerns a man sentenced to death for a crime he did not commit.		
""			
3	MARLEY & ME, by John Grogan. (Morrow, $29.95 and $21.95.) A newspaper	3	63
""	columnist and his wife learn some life lessons from their neurotic dog.		
""			
4	CULTURE WARRIOR, by Bill O’Reilly. (Broadway, $26.) The host of “The O’Reilly	4	14
""	Factor” describes a culture war between traditionalists and secular-progressives.		
""			
5	PALESTINE PEACE NOT APARTHEID, by Jimmy Carter. (Simon & Schuster,	5	6
""	$27.) The former president calls for revitalizing the peace process.		
""			
6	THE GOD DELUSION, by Richard Dawkins. (Houghton Mifflin, $27.) An Oxford	9	15
""	scientist asserts that belief in God is irrational.		
""			
7	I FEEL BAD ABOUT MY NECK, by Nora Ephron. (Knopf, $19.95.) A witty look at	6	22
""	aging from a novelist and screenwriter (‘‘When Harry Met Sally’’).		
""			
8	FREAKONOMICS, by Steven D. Levitt and Stephen J. Dubner. (Morrow, $27.95.)	8	86
""	A maverick scholar and a journalist apply economic theory to nearly everything.		
""			
9	I LIKE YOU, by Amy Sedaris. (Warner, $27.99.) A wacky approach to entertaining	7	11
""	from the actress and playwright.		
""			
10	THE WORLD IS FLAT, by Thomas L. Friedman. (Farrar, Straus & Giroux, $30.) A	10	91
""	columnist for The New York Times analyzes 21st-century economics and foreign		
""	policy.		
""			
11	THE LIFE AND TIMES OF THE THUNDERBOLT KID, by Bill Bryson. (Broadway,	11	11
""	$25.) A memoir of growing up in mid-America at midcentury by the author of ‘‘A		
""	Short History of Nearly Everything.’’		
""			
12	THUNDERSTRUCK, by Erik Larson. (Crown, $25.95.) Intertwined stories of early-	--	7
""	20th-century murder and scientific intrigue; from the author of ‘‘The Devil in the		
""	White City.’’		
""			
13	STATE OF DENIAL, by Bob Woodward. (Simon & Schuster, $30.) The third “Bush	15	14
""	at War” volume by the longtime Washington Post reporter and editor describes a		
""	dysfunctional administration’s inept conduct of the invasion and occupation of Iraq.		
""			
14	MY SECRET, compiled by Frank Warren. (Regan/HarperCollins, $19.95.) Warren	--	2
""	invited people to mail him their secrets on decorated postcards for a Web site		
""	called the PostSecret Project; this book compiles cards from teenagers and		
""	college students.		
