This	April 9, 2006	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE DA VINCI CODE, by Dan Brown. (Doubleday, $24.95.) A murder at the	1	157
""	Louvre leads to a trail of clues found in the work of Leonardo and to the discovery		
""	of a secret society.		
""			
2	PRIOR BAD ACTS, by Tami Hoag. (Bantam, $26.) Two Minneapolis detectives	--	1
""	search for a kidnapped judge who has been trying a murder case.		
""			
3	THE 5TH HORSEMAN, by James Patterson and Maxine Paetro. (Little, Brown,	3	6
""	$27.95.) Detective Lindsay Boxer and the Women's Murder Club investigate		
""	unexplained deaths at a San Francisco hospital.		
""			
4	THE TENTH CIRCLE, by Jodi Picoult. (Atria, $26.) When his teenage daughter is	4	3
""	date-raped, a comicbook artist is overwhelmed by rage he thought he had buried		
""	with his past.		
""			
5	THE HOUSE, by Danielle Steel. (Delacorte, $27.) A workaholic lawyer's life	2	4
""	changes when she buys a crumbling mansion.		
""			
6	DIRTY BLONDE, by Lisa Scottoline. (HarperCollins, $25.95.) When the plaintiff	5	2
""	murders the defendant in a case she has just tried, a judge's secret life becomes		
""	public.		
""			
7	THE TEMPLAR LEGACY, by Steve Berry. (Ballantine, $24.95.) A former Justice	6	5
""	Department operative becomes involved in a desperate search for the long-lost		
""	treasure and secrets of the medieval Knights Templar.		
""			
8	"THE SECRET SUPPER, by Javier Sierra. (Atria, $25.95.) Clues in ""The Last"	--	1
""	Supper'' reveal Da Vinci's heretical beliefs.		
""			
9	A DIRTY JOB, by Christopher Moore. (Morrow, $24.95.) A San Francisco store	--	1
""	owner becomes a Death Merchant, assigned to collect the souls of the recently		
""	dead to protect them from the dark forces.		
""			
10	ELL, by Stephen King. (Scribner, $26.95.) What remains of humanity fights to	7	9
""	survive after a mysterious force scrambles cellphone users' brains.		
""			
11	THE LAST TEMPLAR, by Raymond Khoury. (Dutton, $24.95.) A coding device	8	10
""	stolen from an exhibit of Vatican artifacts may hold clues to the medieval Knights		
""	Templar's long-lost treasure — and their secrets.		
""			
12	FALSE IMPRESSION, by Jeffrey Archer. (St. Martin's, $27.95.) A murderous	9	3
""	international conspiracy swirls around a stolen Van Gogh.		
""			
13	LABYRINTH, by Kate Mosse. (Putnam, $25.95.) A woman on an archaeological	10	3
""	dig in France stumbles on the 13th-century secret of the true Grail.		
""			
14	IN THE COMPANY OF THE COURTESAN, by Sarah Dunant. (Random House,	11	6
This	April 9, 2006	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	MARLEY & ME, by John Grogan. (Morrow, $21.95.) A newspaper columnist and	1	23
""	his wife learn some life lessons from their neurotic dog.		
""			
2	AMERICAN THEOCRACY, by Kevin Phillips. (Viking, $26.95.) A former	--	1
""	Republican strategist warns against the dangers of religious zealotry, oil		
""	dependence and ballooning public and private debt.		
""			
3	GAME OF SHADOWS, by Mark Fainaru-Wada and Lance Williams. (Gotham,	--	1
""	$26.) How a San Francisco laboratory supplied steroids to many elite baseball		
""	players.		
""			
4	COBRA II, by Michael R. Gordon and Bernard E. Trainor. (Pantheon, $27.95.) A	3	2
""	definitive account of America's invasion and occupation of Iraq.		
""			
5	THE WORLD IS FLAT, by Thomas L. Friedman. (Farrar, Straus & Giroux, $27.50.)	2	51
""	A columnist for The New York Times analyzes 21st-century economics and foreign		
""	policy and presents an overview of globalization trends.		
""			
6	FREAKONOMICS, by Steven D. Levitt and Stephen J. Dubner. (Morrow, $25.95.)	4	50
""	A maverick scholar applies economic thinking to everything from sumo wrestlers		
""	who cheat to legalized abortion and the falling crime rate.		
""			
7	MISQUOTING JESUS, by Bart D. Ehrman. (Harper-SanFrancisco, $24.95.) How	5	5
""	mistakes and changes by ancient scribes shaped the Bible we use today.		
""			
8	LEFT TO TELL, by Immaculée Ilibagiza with Steve Erwin. (Hay House, $24.95.)	9	3
""	How a woman found God after surviving the Rwandan genocide.		
""			
9	"BLINK, by Malcolm Gladwell. (Little, Brown, $25.95.) The author of ""The Tipping"	7	60
""	"Point"" explores the importance of hunch and instinct to the workings of the mind."		
""			
10	MANHUNT, by James L. Swanson. (Morrow, $26.95.) The 12-day pursuit of John	13	7
""	Wilkes Booth after his assassination of Abraham Lincoln.		
""			
11	A YEAR IN THE WORLD, by Frances Mayes. (Broadway, $26.) Travels around the	8	2
""	"Mediterranean with the author of ""Under the Tuscan Sun."""		
""			
12	EAT, PRAY, LOVE, by Elizabeth Gilbert. (Viking, $24.95.) A writer's yearlong	--	3
""	journey in search of self takes her to Italy, India and Indonesia.		
""			
13	THE YEAR OF MAGICAL THINKING, by Joan Didion. (Knopf, $23.95.) The	11	25
""	author's attempts to come to terms with the death of her husband and the grave		
""	illness of their only daughter.		
""			
14	YOU'RE WEARING THAT?, by Deborah Tannen. (Random House, $24.95.) How	10	9
""	mothers and daughters communicate.		
