This	August 8, 2010	Last	Weeks
Week	Fiction	Week	On List
""			
1	THE REMBRANDT AFFAIR, by Daniel Silva. (Putnam, $26.95.) The art restorer	--	1
""	and assassin Gabriel Allon discovers that there are deadly secrets behind a stolen		
""	painting.		
""			
2	THE GIRL WHO KICKED THE HORNET’S NEST, by Stieg Larsson. (Knopf,	1	9
""	$27.95.) The third volume of a trilogy about a Swedish hacker and a journalist.		
""			
3	THE HELP, by Kathryn Stockett. (Amy Einhorn/Putnam, $24.95.) A young white	4	69
""	woman and two black maids in 1960s Mississippi.		
""			
4	FLY AWAY HOME, by Jennifer Weiner. (Atria, $26.99.) A senator’s extramarital	2	2
""	affair affects his wife and daughters.		
""			
5	PRIVATE, by James Patterson and Maxine Paetro. (Little, Brown, $27.99.) The	5	4
""	head of an investigation company pursues the murderer of his best friend’s wife.		
""			
6	THE SEARCH, by Nora Roberts. (Putnam, $26.95.) The only survivor of a serial	3	3
""	killer has found peace, but her life is shaken by a new man and a copycat		
""	murderer.		
""			
7	SIZZLING SIXTEEN, by Janet Evanovich. (St. Martin’s, $27.99.) The bounty	7	5
""	hunter Stephanie Plum comes to the aid of a cousin with gambling debts.		
""			
8	THE GLASS RAINBOW, by James Lee Burke. (Simon & Schuster, $25.99.) A	6	2
""	man with ties to an evil ex-convict is dating the Louisiana detective Dave		
""	Robicheaux’s daughter.		
""			
9	THE OVERTON WINDOW, by Glenn Beck. (Threshold Editions/Mercury Radio	9	6
""	Arts, $26.) A public relations executive and the woman he loves expose a		
""	dangerous conspiracy.		
""			
10	THE LION, by Nelson DeMille. (Grand Central, $27.99.) John Corey, now a	12	7
""	federal agent, pursues a Libyan terrorist.		
""			
11	THE PASSAGE, by Justin Cronin. (Ballantine, $27.) More than a hundred years in	11	7
""	the future, a small group resists the vampires who have taken over North America.		
""			
12	THE OLD REPUBLIC: FATAL ALLIANCE, by Sean Williams. (LucasBooks, $27.)	--	1
""	"The Jedi and the Sith must join forces to stop a threat to the galaxy; a ""Star Wars"""		
""	novel.		
""			
13	FOREIGN INFLUENCE, by Brad Thor. (Atria, $26.99.) The covert operative Scott	13	4
""	Harvath joins a new spy agency and investigates a bombing in Rome that killed		
""	American students.		
""			
14	FAITHFUL PLACE, by Tana French. (Viking, $25.95.) Twenty-two years after a	8	2
""	Dublin woman stood up her intended groom, her abandoned suitcase is		
This	August 8, 2010	Last	Weeks
Week	Non-Fiction	Week	On List
""			
1	SH*T MY DAD SAYS, by Justin Halpern. (It Books/HarperCollins, $15.99.) A	2	12
""	coming-of-age memoir organized around the musings, purveyed on Twitter, of the		
""	author’s father.		
""			
2	THE OBAMA DIARIES, by Laura Ingraham. (Threshold Editions, $25.) A satirical	1	2
""	fictional journal with commentary, by the conservative political commentator.		
""			
3	THE BIG SHORT, by Michael Lewis. (Norton, $27.95.) The people who saw the	4	19
""	real estate crash coming and made billions from their foresight.		
""			
4	MEDIUM RAW, by Anthony Bourdain. (Ecco/HarperCollins, $26.99.) Bourdain	3	7
""	looks critically at changes in the food and restaurant cultures in the 10 years since		
""	the publication of “Kitchen Confidential.”		
""			
5	SLIDING INTO HOME, by Kendra Wilkinson with Jon Warech. (Gallery, $26.) The	9	3
""	life of the reality TV star and former Playboy cover model.		
""			
6	COMING BACK STRONGER, by Drew Brees with Chris Fabry. (Tyndale House,	7	3
""	$26.99.) The N.F.L. quarterback recovered from an injury to play for the New		
""	Orleans Saints.		
""			
7	CHELSEA CHELSEA BANG BANG, by Chelsea Handler. (Grand Central,	6	20
""	$25.99.) More humorous personal essays.		
""			
8	EMPIRE OF THE SUMMER MOON, by S. C. Gwynne. (Scribner, $27.50.) The	8	5
""	story of Quanah Parker, the last and greatest chief of the Comanches.		
""			
9	OUTLIERS, by Malcolm Gladwell. (Little, Brown, $27.99.) Why some people	11	87
""	succeed, from the author of “Blink.”		
""			
10	THE IMMORTAL LIFE OF HENRIETTA LACKS, by Rebecca Skloot. (Crown,	--	22
""	$26.) The the story of the woman whose cancer cells were cultured without her		
""	permission in 1951.		
""			
11	IN A HEARTBEAT, by Leigh Anne Tuohy and Sean Tuohy with Sally Jenkins.	10	2
""	(Holt, $24.) The couple featured in “The Blind Side” tell their story and promote		
""	“cheerful giving.”		
""			
12	THE DISAPPEARING SPOON, by Sam Kean. (Little, Brown, $24.99.) Stories of	--	1
""	human interest and history connected with the elements of the periodic table.		
""			
13	WAR, by Sebastian Junger. (Twelve, $26.99.) The intense lives of American	5	11
""	soldiers in a lethal corner of Afghanistan, by the author of “The Perfect Storm.”		
""			
14	BORN TO RUN, by Christopher McDougall. (Knopf, $24.95.) Secrets of distance	--	23
""	running from a Mexican Indian tribe.		
